SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCC2,1.78,,20.3544,349.16,2,4,3,95.2509,100.15,1.7848
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCCC2,2.17,,43.2531,363.17,2,4,3,99.8679,100.15,2.1749
CCNC(=NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCNCC2,0.59,,2.5443,364.17,3,5,3,98.8866,112.18,0.5942
CCNC(=NS(=O)(=O)c1ccc(O)c(Cl)c1)N1CC2(C=N1)CCCC2,2.56,,86.5062,384.1,2,4,3,97.5133,94.36,2.5616
CCNC(=NS(=O)(=O)c1ccc(O)cc1)N1CC2(C=N1)CCCC2,1.91,,53.4303,350.14,2,4,3,92.5033,94.36,1.9082
CCNC(=NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1)N1CC(CC)C=N1,1.07,,10.1772,386.11,1,5,5,96.8283,108.27,1.0719
CCNC(=NS(=O)(=O)c1ccc2[nH]c(C(F)(F)F)cc2c1)N1CC(C)(C)C=N1,3.17,,55.9746,415.13,2,3,3,100.5772,89.92,3.1685
CCNC(=NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCCC2,2.68,,27.9873,373.16,2,3,3,102.6952,89.92,2.6839
CCNC(=NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCNCC2,1.49,,2.5443,388.17,3,4,3,106.3309,101.95,1.4933
CCNC(=NS(=O)(=O)c1ccc2[nH]ncc2c1)N1CC2(C=N1)CCCC2,2.08,,48.3417,374.15,2,4,3,100.4902,102.81,2.0789
CCNC(=NS(=O)(=O)c1ccc2ccccc2c1)N1CC(CC)C=N1,2.82,,104.3163,358.15,1,3,4,101.2245,74.13,2.8216
CCNC(=NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CC(CC)C=N1,2.69,,68.6961,376.12,1,3,4,88.7205,74.13,2.6872
CCNC(=NS(=O)(=O)c1cccc(C)c1)N1CC(CC)C=N1,1.98,,129.7593,322.15,1,3,4,88.4555,74.13,1.97682
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,2.32,0.37,35.6202,342.09,1,3,3,88.7285,74.13,2.3218
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)(CC)C=N1,3.1,,86.5062,370.12,1,3,5,97.9625,74.13,3.102
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)C=N1,2.32,,131.4555,342.09,1,3,4,88.7285,74.13,2.3218
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(CF)(CF)C=N1,2.22,,27.9873,378.07,1,3,5,89.3305,74.13,2.221
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCC2,2.86,,66.1518,368.11,1,3,3,95.8485,74.13,2.856
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCCC2,3.25,,122.1264,382.12,1,3,3,100.4655,74.13,3.2461
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,1.67,0.34,7.6329,383.12,2,4,3,99.4842,86.16,1.6654
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCOCC2,2.09,,12.7215,384.1,1,4,3,97.4335,83.36,2.0924
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccc(F)cc1,3.57,,272.2401,408.08,1,3,4,103.8385,74.13,3.5661
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccccc1,3.43,,185.7339,390.09,1,3,4,103.8805,74.13,3.427
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccco1,3.02,,234.0756,380.07,1,4,4,96.1465,87.27,3.02
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccncc1,2.82,,127.215,391.09,1,4,4,101.6755,87.02,2.822
CCNC(=NS(=O)(=O)c1cccc(Cl)c1F)N1CC(CC)C=N1,2.46,,91.5948,360.08,1,3,4,88.6865,74.13,2.4609
CCNC(=NS(=O)(=O)c1cccc(F)c1)N1CC(CC)C=N1,1.81,,83.9619,326.12,1,3,4,83.6765,74.13,1.8075
CCNC(=NS(=O)(=O)c1cccc(OC)c1)N1CC(CC)C=N1,1.68,,117.0378,338.14,1,4,5,90.2705,83.36,1.677
CCNC(=NS(=O)(=O)c1cccc2ccccc12)N1CC(CC)C=N1,2.82,,195.9111,358.15,1,3,4,101.2245,74.13,2.8216
CCNC(=NS(=O)(=O)c1ccccc1)N1CC(C)(C)C=N1,1.67,,2.5443,308.13,1,3,3,83.7185,74.13,1.6684
CCNC(=NS(=O)(=O)c1ccccc1)N1CC(CC)C=N1,1.67,,38.1645,308.13,1,3,4,83.7185,74.13,1.6684
CCNC(=NS(=O)(=O)c1ccccc1Cl)N1CC(CC)C=N1,2.32,,99.2277,342.09,1,3,4,88.7285,74.13,2.3218
CCNC(=O)c1cnc(N)c(OC2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,2.78,,8.65062,488.15,2,6,7,109.4286,106.78,2.7797
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)S(=O)(=O)CC3)cc1,1.84,,27.9873,431.16,2,7,4,113.5472,113.52,1.8399
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)S(=O)(=O)CCC3)cc1,2.23,,71.2404,445.18,2,7,4,118.1642,113.52,2.23
CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C(CC(=O)C(NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,,,103.654782,598.28,3,8,15,153.9876,156.7,2.82492
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1cccc2c(=O)cc(C)oc12,,,116.299953,381.16,1,6,4,105.8117,85.61,3.48832
CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,,130.497147,493.22,1,8,7,138.0097,93.48,2.966
CCOc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,3.01,,59.02776,355.13,1,5,4,92.931,67.59,3.0099
CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2C)cc1,1.01,,5.0886,416.18,4,7,6,108.1482,108.61,1.01152
CCOc1ccc2c(Oc3ccc(C=CC(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1,6.96,,50.886,526.12,1,6,8,133.6948,95.2,6.95582
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,4.04,0.013,13.48479,515.1,2,7,8,130.3362,125.36,4.04398
CCS(=O)(=O)c1ccc(C(NC(C)=O)C(=O)Nc2cc(-c3cccnc3OCc3ccc(OC(F)(F)F)cc3)cs2)cc1,5.9,0.001,21.62655,633.12,2,8,11,154.3632,123.69,5.8972
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)cc(F)c3OC)cs2)cc1,4.41,0.0017,14.24808,458.08,1,6,7,117.4825,96.26,4.40928
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cc(C#N)cnc3OCC(F)(F)F)cs2)cc1,4.6,0.0006,15.01137,509.07,1,7,8,120.3175,109.15,4.59768
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3Oc3ccc(OC(F)(F)F)cc3)cs2)cc1,6.48,,30.27717,562.08,1,7,9,137.2515,94.59,6.4758
CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccnc3OCc3ccc(OC(F)(F)F)cc3)cs2)cc1,6.26,,21.88098,576.1,1,7,10,141.5095,94.59,6.2625
Clc1ccc(Cn2c(-c3nn[nH]n3)cc3ccccc32)cc1Cl,,,32.770584,343.04,1,4,3,90.6737,59.39,4.1765
CN(C)C(=O)c1cc(CN2CCOc3c(F)cc(F)cc32)c2oc(N3CCOCC3)cc(=O)c2c1,3.01,,17.8101,485.18,0,7,4,126.4365,75.46,3.0086
CN(C)C(=O)c1cc(CN2CCOc3ccc(F)cc32)c2oc(N3CCOCC3)cc(=O)c2c1,2.87,,30.5316,467.19,0,7,4,126.4785,75.46,2.8695
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,,,11.373021,501.2,2,6,8,130.671,98.66,4.0976
CN(C)Cc1ccc(C(=O)Cn2ccc(OCc3ccc(Br)cn3)cc2=O)cc1,3.53,,167.9238,455.08,0,6,8,115.1345,64.43,3.5293
CN(C)Cc1ccc(C(=O)Cn2ccc(OCc3ccc(Cl)cn3)cc2=O)cc1,3.42,,175.5567,411.13,0,6,8,112.4445,64.43,3.4202
CN(C)Cc1ccc(C(=O)Cn2ccc(OCc3ccccc3)cc2=O)cc1,3.37,,61.0632,376.18,0,5,8,109.6395,51.54,3.3718
CN(C)Cc1ccc(C(=O)Cn2ncc(OCc3ccc(Br)cn3)cc2=O)cc1,2.92,,147.5694,456.08,0,7,8,112.9295,77.32,2.9243
CN(C)Cc1ccc(C(=O)Cn2ncc(OCc3ccccc3)cc2=O)cc1,2.77,,43.2531,377.17,0,6,8,107.4345,64.43,2.7668
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,3.6,,13.48479,426.11,0,4,3,110.6915,41.37,3.5959
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,4.09,,101.772,381.16,0,3,3,110.2065,28.48,4.0918
CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCOCC3)c(=O)n2C)cn1,3.77,,17.30124,479.23,0,8,7,133.425,74.41,3.7713
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CC(O)C2)c(=O)n4C)cn1,2.98,,8.90505,447.23,1,8,7,128.6548,85.41,2.9765
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,3.63,0.29,8.39619,461.24,0,8,7,133.467,74.41,3.6322
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCOCC2)c(=O)n4C)cn1,3.03,,32.56704,462.24,0,9,7,131.262,87.3,3.0272
CN(C)S(=O)(=O)CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,5.2,,27.9873,566.14,1,4,9,144.1946,94.99,5.2016
CN(C)S(=O)(=O)CC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)C,5.84,,12.46707,582.17,1,4,8,150.9256,94.99,5.8377
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,,,111.9492,428.13,2,4,7,112.0952,106.06,3.09098
CN(CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,5.73,,40.7088,592.16,1,4,10,151.2926,94.99,5.7342
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,2.95,0.048,9.897327,299.08,1,3,1,83.0365,48.19,1.8492
CN1C(=N)NC2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ncc(F)cn3)CC2C1=O,2.54,,5.0886,447.13,2,7,3,117.4734,109.0,2.54395
CN1C(=O)Cn2c1nc1nc(N3CCCC(N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,0.56,,0.25443,436.18,1,9,3,114.8374,126.07,0.55598
Cn1c(=O)n(C2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)c(F)cc3ncc21,4.7,,10.1772,519.26,0,8,7,145.162,74.41,4.6956
Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)c(F)cc3ncc21,4.7,,13.48479,519.26,0,8,7,145.162,74.41,4.6956
Cn1cc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)C3)c(C(N)=O)n2)cn1,2.7,,53.4303,489.16,1,7,7,117.3989,112.57,2.702
Cn1cc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)c2)cn1,3.7,,35.6202,502.18,1,6,7,124.2209,99.68,3.6971
Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,2.22,,30.02274,342.13,0,8,3,96.165,87.2,2.2183
CN1CCC(c2ccc3nc(Nc4ccc(C(F)(F)F)cn4)[nH]c3c2)CC1,4.53,0.134,11.95821,375.17,2,4,3,98.0874,56.84,4.5295
CN1CCN(c2cc(Cl)c3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.87,0.301,22.8987,420.05,2,5,3,106.0334,60.08,3.8692
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,3.22,0.115,34.85691,386.09,2,5,3,101.0234,60.08,3.2158
CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1,,,19.311237,522.21,2,11,4,153.3168,127.9,3.6157
CN1CCN(Cc2ccc3nc(Nc4ccc(C(F)(F)F)cn4)[nH]c3c2)CC1,3.47,0.275,19.08225,390.18,2,5,4,101.3894,60.08,3.4677
CN1CCN(S(=O)(=O)CC(N2C(=O)C(C)(CC(=O)O)CC(c3cccc(Cl)c3)C2c2ccc(Cl)cc2)C(C)(C)C)CC1,5.52,,86.5062,637.21,1,5,8,166.3086,98.23,5.5235
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)c(F)c4)CC3)c(C(N)=O)c2)c1,3.84,,33.0759,520.17,1,6,7,124.1789,99.68,3.8362
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c(C(N)=O)c2)c1,3.94,,27.9873,538.16,1,6,7,124.5509,99.68,3.9423
Cn1cnc(-c2ccc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)c2)c1,3.7,,20.3544,502.18,1,6,7,124.2209,99.68,3.6971
Cn1cnc(-c2cnc(N)c(OC3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3(F)F)c2)c1,3.43,,23.15313,497.15,1,7,6,113.6234,95.5,3.4305
Cn1cnc(-c2cnc(N)c(OC3CN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3F)c2)c1,3.13,,43.2531,479.16,1,7,6,113.5724,95.5,3.1333
Cn1cnc(-c2cnc(OC3CCN(C(=O)Cc4ccc(OC(F)(F)F)cc4)CC3)c(C(N)=O)c2)c1,3.09,,33.0759,503.18,1,7,7,122.0159,112.57,3.0921
Cn1cnc2c(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)ccc21,,,8.421633,353.19,1,3,3,111.3024,43.84,5.2452
Cn1nccc1CCOc1ccc(C2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,3.88,0.0016,30.5316,471.2,0,8,6,118.821,73.37,3.8821
Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,,,70.070022,244.0,1,5,1,58.4392,82.16,0.2474
CNC(=O)c1cc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)ccc1OC,2.51,,36.38349,492.25,1,9,5,137.9652,101.94,2.5102
CNC(=O)c1cc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)ccc1OC(F)F,3.1,,37.91007,528.23,1,9,6,138.0452,101.94,3.103
CNC(=O)c1ccc(O)cc1OCC(O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,2.1,,66.1518,430.19,3,6,6,112.1358,91.26,2.1003
CNC(=O)c1cnc(N)c(OC2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,2.39,,3.56202,474.13,2,6,6,104.8116,106.78,2.3896
CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1NC(C)C1CCOCC1,3.61,0.04,10.43163,492.28,2,8,10,141.4529,101.5,3.6089
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)cc(C(C)(C)S(C)(=O)=O)n2)cc1,2.4,,92.35809,447.19,2,7,5,121.0432,113.52,2.3997
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,,,106.071867,455.2,3,7,6,132.9756,97.4,4.61552
CNc1snc(SCc2nnc3ncc(-c4ccc(F)cc4)nn23)c1C(N)=O,2.21,,93.63024,416.06,2,10,6,103.7106,123.98,2.2148
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,3.56,,53.4303,348.12,1,4,6,95.3012,50.8,3.5621
CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CC(OC)C2)c(=O)n4C)cn1,3.29,,11.19492,447.23,1,8,8,128.8177,83.2,3.2884
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,2.74,0.09,1.27215,448.12,2,6,6,114.8957,108.47,2.73932
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,,320.301927,371.15,1,8,4,96.3247,103.55,2.5822
COC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)CC(N)=O)c34)CC2)CC1,1.82,0.37,7.6329,443.26,2,8,6,120.4311,118.09,1.8153
COc1c(C(C)(C)C)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,3.42,,20.09997,494.16,2,7,5,137.1152,123.15,3.4186
COc1c(C(F)(F)F)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,3.14,,3.81645,506.09,2,7,5,123.4172,123.15,3.1399
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)cc1C(C)(C)C,3.58,,10.1772,469.17,3,5,6,132.2079,121.12,3.5782
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(C)c[nH]c2=O)cc1C(C)(C)C,5.2,,25.443,466.19,2,4,6,136.3242,88.26,5.19832
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(Cl)c[nH]c2=O)cc1C(C)(C)C,5.54,,22.8987,486.14,2,4,6,136.5972,88.26,5.5433
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(F)c[nH]c2=O)cc1C(C)(C)C,5.03,,25.443,470.17,2,4,6,131.5452,88.26,5.029
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2cc(F)c[nH]c2=O)cc1C1(Cl)CC1,4.96,,22.8987,488.1,2,4,7,129.6102,88.26,4.9594
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc(C)[nH]c2=O)cc1C(C)(C)C,5.2,,15.2658,466.19,2,4,6,136.3242,88.26,5.19832
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2ccc[nH]c2=O)cc1C1(C)COC1,3.88,,5.0886,466.16,2,5,7,131.0582,97.49,3.8803
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2ccn[nH]c2=O)cc1C(C)(C)C,4.28,,53.4303,453.17,2,5,6,129.3822,101.15,4.2849
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2ncc[nH]c2=O)cc1C(C)(C)C,4.28,,50.886,453.17,2,5,6,129.3822,101.15,4.2849
COc1c(C=Cc2ccc(NS(C)(=O)=O)cc2)cc(-c2ncn[nH]c2=O)cc1C(C)(C)C,3.68,,17.8101,454.17,2,6,6,127.1772,114.04,3.6799
COc1c(C2(C(F)F)CC2)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,3.42,,0.25443,528.13,2,7,7,135.3312,123.15,3.4178
COc1c(CC(F)(F)F)cc(-n2ccc(=O)[nH]c2=O)c2ncc(-c3ccc(NS(C)(=O)=O)cc3)cc12,3.23,,2.03544,520.1,2,7,6,128.1742,123.15,3.2259
COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,50.758785,425.13,3,8,7,114.4173,104.8,3.2651
COc1cc(C)c2nc3[nH]nc(C)c3c(CN3CCCOCC3)c2c1,2.96,,20.736045,340.19,1,5,3,98.1337,63.27,2.95884
COc1cc(C)c2nc3[nH]nc(C)c3c(NC3CCOCC3)c2c1,3.33,,4.32531,326.17,2,5,3,94.8844,72.06,3.32744
COc1cc(-c2ccc3c(c2)CN(c2cccc(CC#N)c2)C3=O)cnc1OC,3.99,,76.329,385.14,0,5,5,109.0495,75.45,3.99228
COc1cc(-c2ccc3c(n2)C(C)N(c2cnn(CC(F)(F)F)c2)C3=O)cnc1OC,3.64,,10.1772,433.14,0,7,5,104.0785,82.37,3.641
COc1cc(-c2ccc3c(n2)CN(c2cnn(CC#N)c2)C3=O)cnc1OC,2.04,,25.443,376.13,0,8,5,98.9255,106.16,2.04128
COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,,70.070022,479.21,1,8,6,133.3927,93.48,2.5759
COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,61.037757,476.17,1,7,5,131.7337,84.65,4.9228
COc1cc(Cn2ccc3c4c(ncc32)C(=O)N(O)CC4)ccc1F,2.62,,87.26949,341.12,1,5,3,88.314,67.59,2.6198
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)C(C)(C)C3,3.4,,95.92011,369.15,1,5,3,97.526,67.59,3.3984
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)C3(C)C,3.31,,73.27584,355.13,1,5,3,92.769,67.59,3.3124
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(C(=O)NCCN(C)C)nc5)cc4c32)C1,2.73,,10.1772,492.23,1,8,7,135.6242,94.28,2.7306
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(N(C)CCN(C)C)nc5)cc4c32)C1,3.44,,12.97593,478.25,0,8,7,136.561,68.42,3.437
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NC(=O)CCCN(C)C)nc5)cc4c32)C1,3.72,,16.53795,506.24,1,8,8,141.1547,94.28,3.7195
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,3.41,,7.12404,464.23,1,8,7,131.7807,77.21,3.4127
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,3.77,,20.09997,479.23,0,8,8,133.403,74.41,3.7697
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,3.91,,35.6202,497.22,0,8,8,133.361,74.41,3.9088
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCN(C)C)nc5)cc4c32)C1,3.38,,21.11769,465.22,0,8,7,128.786,74.41,3.3796
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,3.63,,22.13541,461.24,0,8,8,133.445,74.41,3.6306
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,3.77,,38.1645,479.23,0,8,8,133.403,74.41,3.7697
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCC6)nc5)cc4c32)C1,3.77,,8.39619,473.24,0,8,8,135.948,74.41,3.7747
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCC6)nc5)cc4c32)C1,4.16,,13.48479,487.26,0,8,8,140.565,74.41,4.1648
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,4.55,,7.6329,501.27,0,8,8,145.182,74.41,4.5549
COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,35.11134,477.17,2,9,5,131.2484,88.84,3.3739
COc1cc(N2CCN(C(=O)C(C)O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,32.032737,507.18,2,9,6,137.9785,108.12,3.2263
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,3.59,0.081,63.6075,464.28,1,5,6,129.5257,85.67,3.58848
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,,,31.29489,493.16,2,9,6,133.3835,108.12,2.8378
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.87,0.033,17.55567,477.17,1,8,5,131.9717,87.89,3.8654
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(O)C1CC1,,,58.289913,468.09,1,7,7,126.4408,73.58,4.9259
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(OP(=O)(O)O)C1CC1,,,31.29489,548.06,2,8,9,137.3511,120.11,5.0429
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccn3)c12,,,8.243532,415.16,1,7,4,117.4327,98.83,4.16254
COc1cc2c(cc1OC)-c1c(-c3cccnc3)nc(C)n1CC2,3.49,,1.01772,321.15,0,5,3,92.439,49.17,3.49382
COc1cc2c(cc1OC)-c1c(-c3cccnc3)ncn1CC2,3.19,,4.32531,307.13,0,5,3,87.702,49.17,3.1854
COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)N(C)C(C)(C)C)s3)ncn1CC2,4.12,,167.9238,426.17,0,7,4,117.4255,69.48,4.1174
COc1cc2c(cc1OC)-c1c(-c3cnc(C(=O)NC4CCOCC4)s3)ncn1CC2,3.16,,3.56202,440.15,1,8,5,116.8862,87.5,3.1557
COc1cc2c(cc1OC)-c1c(-c3cnco3)ncn1CC2,2.78,,63.6075,297.11,0,6,3,79.968,62.31,2.7784
COc1cc2c(cc1OC)-c1c(-c3cncs3)nc(C)n1CC2,3.56,,19.08225,327.1,0,6,3,90.316,49.17,3.55532
COc1ccc(C(=O)NC2CC2)c(OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,3.45,,38.1645,486.19,2,6,8,129.173,80.26,3.4502
COc1ccc(C(CCCN)(c2ccccc2)c2ccccc2)cc1,4.77,0.093,1.27215,331.19,1,2,7,104.0484,35.25,4.7685
COc1ccc(C(SCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1,4.13,0.093,15.77466,393.14,2,4,8,113.8292,72.55,4.1322
COc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,,,260.358219,331.14,1,6,4,97.6737,64.86,3.87612
COc1ccc(C=C2NC(=O)NC2=O)cc1,,,101.288583,218.07,2,3,2,57.6454,67.43,0.8755
