SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
CC[C@@H](CS(=O)(=O)N(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,4.15,,19.0,542.1,1,5,9,133.91059999999993,104.22,4.147900000000004
CC[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.35,,9.2,525.11,1,4,8,133.99859999999995,91.75,5.3548000000000044
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,4.54,0.019,0.3,565.1,1,5,3,122.91430000000004,89.53999999999999,4.541700000000004
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,4.26,0.01429,0.0,404.26,1,5,6,110.83780000000009,72.83000000000001,4.195500000000004
CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,4.27,0.00772,14.0,270.16,2,2,5,82.27760000000005,40.46,4.785200000000004
CC[C@H](CO)NC1=NC(=NC2=C1SC(=N2)N)SCC3=C(C(=CC=C3)F)F,,,5.16,397.08,3,8,7,100.32890000000002,96.95,3.421800000000001
CC[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)SCC3=CC=CC=C3,,,10.0,362.09,3,7,7,98.8262,90.9,2.854700000000001
CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(CC)CC)C3=CC=C(C=C3)N(CC)CC)C4=CC=CC=C14.[Cl-],6.55,1.56e-08,3.21,513.29,1,2,9,157.11669999999967,20.450000000000003,2.8015000000000017
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,3.42,0.069,2.0,356.09,1,2,4,97.89220000000006,54.370000000000005,4.365500000000003
CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,3.11,0.167,0.0,317.06,1,4,2,68.1951,92.55,2.4484000000000004
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,3.1,0.5936,18.34,285.0,0,3,2,69.03100000000002,46.61,3.4213000000000022
CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,4.65,0.0097,16.4,374.13,1,5,5,103.70170000000002,67.87,4.700000000000004
CC1(C(=O)NC(=O)N1CO)C,-0.02,0.921,13.1,158.07,2,3,1,36.5425,69.64,-0.7334
CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,5.7,0.00458,19.7,349.17,0,4,5,98.45600000000005,59.32000000000001,5.268980000000004
CC1(CC1)CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3,1.31,,3.0,276.11,2,4,4,74.00440000000002,95.93,1.2923999999999998
CC1(CC2=C(O1)C(=CC=C2)O)C,2.08,0.364,0.0,164.08,1,2,0,46.51780000000003,29.46,2.1057
CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,1.97,0.4213,0.0,221.11,1,3,1,59.93670000000004,47.56,2.1183
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,3.29,0.1373,6.118,317.13,1,4,3,87.41580000000005,50.94,3.566200000000002
CC1(CCC(CC1)OC2=C(C=C(C(=C2)OC)CNC(=O)[C@@H]3CCCN3)F)C,3.48,,3.151,378.23,2,4,6,102.48840000000008,59.59,3.5501000000000023
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,3.51,0.05719,35.27,301.06,2,2,2,77.94850000000002,49.33,4.607900000000003
CC1(CN=C(NC1)NN=C(/C=C/C2=CC=C(C=C2)C(F)(F)F)/C=C/C3=CC=C(C=C3)C(F)(F)F)C,2.31,1.37e-08,4.38,494.19,2,4,5,125.61240000000002,48.78,6.381800000000005
CC1(COC1)COC2=C(C=CC(=C2)C3=CC=CC4=C3OC(=CC4=O)N5CCOCC5)NC(=O)CN6CCOCC6,,,95.5,549.25,1,9,8,151.2616999999998,102.71,2.9826000000000006
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,2.5,0.1734,3.038,239.07,0,2,2,61.73500000000004,29.54,2.640000000000001
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,1.7,0.1971,21.66,223.08,1,4,1,56.86070000000003,56.790000000000006,1.9121
CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,,,125.89,371.15,1,8,4,96.32470000000004,103.55,2.582200000000001
CC1=C(C(=C(C(=C1F)F)COC(=O)C2C(C2(C)C)/C=C(/C(F)(F)F)\Cl)F)F,6.5,0.0,24.81,418.06,0,2,4,81.55900000000003,26.3,5.551820000000003
CC1=C(C(=C(C=C1)C)O)C,2.67,0.0908,106.0,136.09,1,1,0,42.31780000000001,20.23,2.3174600000000005
CC1=C(C(=C(C=C1/C(=C\2/C=C(C(=O)C(=C2C)Br)Br)/C3=CC=CC=C3S(=O)(=O)[O-])Br)O)Br.[Na+],1.581,0.00511,0.0,715.71,1,5,3,132.31499999999997,94.5,3.4660200000000034
CC1=C(C(=CC=C1)[N+](=O)[O-])C,2.83,3.21e-08,523.0,151.06,0,2,1,42.57040000000003,43.14,2.21164
CC1=C(C(=CC=C1)C(=O)OC)S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)OCC(F)(F)F)N(C)C,3.56,0.3292,14.47,492.1,2,10,7,107.56270000000004,152.71,1.4841199999999997
CC1=C(C(=CC=C1)C)N,1.84,0.4311,8.96,121.09,1,1,0,40.32840000000001,26.02,1.88564
CC1=C(C(=CC=C1)C)O,2.36,0.2086,20.52,122.07,1,1,0,37.5808,20.23,2.00904
CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,2.07,0.005454,7.51,323.05,2,5,5,84.60050000000003,75.11,3.6671400000000016
CC1=C(C(=CC=C1)O)C,2.48,,40.7,122.07,1,1,0,37.5808,20.23,2.00904
CC1=C(C(=NN1)C)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)CC(C)C)C(=O)N4C[C@@H](CO4)O,0.47,,1.0,461.17,2,9,5,120.02700000000006,122.45,1.0967399999999998
CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,,,3.24,415.16,1,7,4,117.4327,98.83,4.162540000000004
CC1=C(C(=NO1)C)C2=CC=C(C=C2)CNS(=O)(=O)C3=C(ON=C3C)C,,,19.05,361.11,1,6,5,91.41550000000004,98.23,3.041780000000001
CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,1.89,0.1029,2.272,216.07,1,3,0,56.06570000000002,54.86,1.2534199999999995
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,1.0,1.0,4.1,231.14,0,4,2,70.07400000000004,30.17,1.55042
CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,2.39,0.013,2160.0,385.13,1,8,5,97.55610000000004,131.56,2.4578800000000003
CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,4.28,0.04,18.0,371.15,1,8,4,96.32470000000004,103.55,2.582200000000001
CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],1.98,0.09602,0.0,182.03,0,4,2,44.487800000000014,86.28,1.8114200000000005
CC1=C(C=C(C=C1)[N+](=O)[O-])C,2.91,,454.0,151.06,0,2,1,42.57040000000003,43.14,2.21164
CC1=C(C=C(C=C1)[N+](=O)[O-])N,1.87,,22.4,152.06,1,3,1,42.24580000000002,69.16,1.4854200000000002
CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,3.41,,3.0,476.05,1,4,5,113.29320000000004,60.33,4.433640000000003
CC1=C(C=C(C=C1)N)Cl,1.93,0.145,65.3,141.03,1,1,0,40.60140000000001,26.02,2.23062
CC1=C(C=C(C=C1)N)N,0.14,,0.0,122.08,2,2,0,40.0038,52.04,1.15942
CC1=C(C=C(C=C1)N)O,0.77,0.604,16.0,123.07,2,2,0,37.2562,46.25,1.2828199999999996
CC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OCCO3)NCC4=C5C(=CC=C4)C(=NC=N5)NC,,,41.69,455.2,3,7,6,132.9756,97.4,4.615520000000003
CC1=C(C=C(C=C1)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4,,,102.33,331.14,1,6,4,97.6737,64.86,3.876120000000002
CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,3.03,,3.8,383.2,2,3,5,106.64440000000006,71.09,3.864220000000002
CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,3.87,,191.0,256.15,2,2,2,77.81560000000003,40.46,4.040540000000004
CC1=C(C=CC(=C1)F)N2C(=CC(=N2)C(F)(F)F)C3=CC4=C(C=C3)OCC(=O)N4,,,10.72,391.09,1,4,2,92.82170000000002,56.150000000000006,4.336520000000002
CC1=C(C=CC(=C1)O)Cl,3.09,0.0723,0.0,142.02,1,1,0,37.85380000000001,20.23,2.3540200000000007
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],3.3,0.0,10.02,277.02,0,6,5,66.76440000000002,70.83,2.7993200000000016
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4.09,0.0,87.2,278.02,0,5,5,71.89100000000003,27.69,3.6130200000000015
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],2.1,0.131,34.64,182.03,0,4,2,44.487800000000014,86.28,1.8114200000000005
CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@H]3[C@H](C3(C)C)/C=C(/C(F)(F)F)\Cl,6.19,0.0,0.0,422.13,0,2,5,107.16300000000004,26.3,6.6624200000000044
CC1=C(C=CC=C1Cl)S(=O)(=O)N2CCC[C@@H](C2)C(=O)NC3CCCCC3,,,18.62,398.14,1,3,4,102.68750000000006,66.48,3.498020000000002
CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,3.14,,3.0,270.06,1,3,2,60.63720000000001,55.13,3.254120000000001
CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)SC3=CC=C(C=C3)Cl,,,4.76,424.03,2,5,6,108.3523,88.4,4.210420000000002
CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,4.36,0.000941,21.85,441.16,2,6,5,120.23050000000003,84.86,4.374260000000003
CC1=C(C2=C(N1C3=C4C=CC(=CC4=NC=C3)Cl)C=CC(=C2)OC)CC(=O)O,4.66,0.01,1.4,380.09,1,4,4,106.21480000000004,64.35000000000001,4.776220000000003
CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)CC3=NC4=CC=CC=C4C=C3,4.81,,4.04,348.13,1,3,4,98.81780000000002,55.120000000000005,4.312420000000003
CC1=C(C2=C(N1S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)C)C=CC(=C2)F)CC(=O)O,,,7.9,425.04,1,6,5,100.10840000000006,110.51,2.3564200000000004
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,1.7,0.1633,22.53,238.14,0,5,2,65.54400000000004,58.56000000000001,1.2198399999999998
CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=CC4=C3C=CN4CCC(=O)O,5.02,0.00409,3.4,390.16,1,5,8,110.06580000000008,77.49000000000001,4.700920000000004
CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,2.7,,16.6,456.14,0,7,3,123.741,69.37,5.531360000000005
CC1=C(SCCO1)C(=O)NC2=CC=CC=C2,2.14,0.175,24.41,235.07,1,3,2,66.18170000000003,38.33,2.620000000000001
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,3.33,0.0232,41.4,396.23,0,4,2,110.93400000000008,60.440000000000005,4.741400000000005
CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N,2.44,,10.96,397.17,1,8,3,115.6514,104.51,2.772739999999999
CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)O)F)N,,,39.81,507.18,2,9,4,142.7101999999999,124.74,4.284440000000004
CC1=C2C(=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl)NN1,3.17,0.0135,0.0,353.07,2,6,2,96.2538,91.92,3.468500000000001
CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,5.8,0.0,3.226,256.13,0,0,0,88.43400000000005,0.0,5.763040000000004
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,6.25,2.14e-08,22.4,340.24,2,2,2,105.89360000000008,40.46,5.900440000000007
CC1=CC(=C(C(=C1)C)O)C,2.73,0.109,163.0,136.09,1,1,0,42.31780000000002,20.23,2.31746
CC1=CC(=C(C(=C1C(=O)OC)O)C)O,2.05,0.0335,268.0,196.07,2,4,1,50.585100000000025,66.76,1.50124
CC1=CC(=C(C=C1)C(C)(C)C)O,3.34,0.0264,36.0,164.12,1,1,0,51.54380000000003,20.23,2.998120000000001
CC1=CC(=C(C=C1)C)C,3.63,0.1556,9.32,120.09,0,0,0,40.65300000000001,0.0,2.611860000000001
CC1=CC(=C(C=C1)C)O,2.33,,33.8,122.07,1,1,0,37.5808,20.23,2.00904
CC1=CC(=C(C=C1)N)N,0.66,,8.27,122.08,2,2,0,40.0038,52.04,1.1594199999999997
CC1=CC(=C(C=C1)N/N=C/2\C(=O)C=CC3=CC=CC=C32)C,4.44,2.63e-08,0.0,276.13,1,3,2,86.55870000000003,41.46,3.7155400000000025
CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,5.5,3.02e-08,33.3,293.19,0,2,4,95.89900000000004,27.96,4.871880000000004
CC1=CC(=C(C=C1)O)C(C)(C)C,3.43,0.0272,20.9,164.12,1,1,0,51.54380000000004,20.23,2.998120000000001
CC1=CC(=C(C=C1)OC)N,1.74,0.4043,19.53,137.08,1,2,1,42.143400000000014,35.25,1.5858199999999998
CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,4.03,0.0261,0.0,410.12,2,5,2,109.75640000000004,83.83,4.342280000000003
CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N/N=C\2/C3=C(C=CC2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+].[Na+],2.328,0.0137,0.0,496.0,1,10,5,104.3001,165.09,-4.768079999999997
CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,2.46,0.5468,0.0,275.13,2,4,3,73.85600000000002,91.65,1.37932
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,3.7,0.06119,16.2,368.21,1,3,3,107.03570000000003,58.64,4.206160000000003
CC1=CC(=CC(=C1C[C@@H](C(=O)N(CC2=CC(=C(C=C2)OC)C(=O)O)[C@@H](C)C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N.Cl.Cl,1.82,,1.89,641.22,4,6,11,173.5512999999997,164.63000000000002,5.002640000000004
CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C,,,5.25,524.19,1,6,11,142.4375999999999,99.13,5.313640000000006
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2.13,0.002637,0.0,198.03,1,5,2,46.15260000000001,106.51000000000002,1.5170200000000005
CC1=CC(=CC(=C1OC2=C3CCCC3=C(C=C2)O)C)NC(=O)C(=O)O,3.34,0.0126,0.0,341.13,3,4,3,92.38730000000004,95.86,3.3131400000000006
CC1=CC(=CC=C1)[N+](=O)[O-],2.45,0.07728,16.82,137.05,0,2,1,37.83340000000002,43.14,1.90322
CC1=CC(=CC=C1)C2=CC=C(C=C2)CNC(=O)CCCC3=NC4=C(C=CC=N4)C=C3,,,60.26,395.2,1,3,7,120.93770000000004,54.88,5.2443200000000045
CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C=C,,,15.49,304.13,2,4,4,92.82640000000004,66.91,3.806320000000001
CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,3.54,0.243,20.05,518.16,2,7,7,141.18589999999983,131.69,3.9289200000000015
CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,1.1,0.06084,3.107,406.09,2,8,5,97.31070000000004,136.57999999999998,1.1594399999999998
CC1=CC(=NC(=N1)NC2=CC=CC(=C2)C(F)(F)F)C,,,36.31,267.1,1,3,2,66.23270000000001,37.81,3.8558400000000015
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,2.84,0.01673,43.89,199.11,1,3,2,61.23070000000003,37.81,2.837040000000001
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,4.0,0.002141,37.77,225.13,1,3,3,68.46870000000003,37.81,3.4060200000000016
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,0.19,0.175,0.0,278.08,2,5,3,73.16890000000002,97.97,1.47644
CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,3.6,,29.0,464.21,3,8,7,130.26810000000003,102.07,3.5032200000000016
CC1=CC(=O)/C(=C(/C)\[O-])/C(=O)O1.[Na+],0.96,0.062,0.0,190.02,0,4,0,37.556,66.42999999999999,-3.3455999999999984
CC1=CC(=O)CC(C1)(C)C,1.71,,18.7,138.1,0,1,0,41.77900000000002,17.07,2.3218000000000005
CC1=CC(=O)NC(=S)N1,-0.53,,0.0,142.02,2,2,0,36.9844,48.65,0.74091
CC1=CC=C(C=C1)[N+](=O)[O-],2.37,0.2659,19.32,137.05,0,2,1,37.83340000000002,43.14,1.90322
CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3.31,0.0188,118.0,196.09,0,1,2,61.05350000000004,17.07,3.226020000000002
CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,0.85,0.051,10.0,324.04,0,5,3,80.12980000000003,78.99000000000001,2.0381
CC1=CC=C(C=C1)C2=CC(=CC=C2)C3=NNN=N3,,,52.48,236.11,1,3,2,69.78670000000002,54.46,2.8421200000000004
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)C(=O)O)C(F)(F)F,,,10.72,346.09,1,3,3,85.69830000000006,55.120000000000005,4.564720000000002
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)CC(=O)O)C(F)(F)F,,,4.79,360.11,1,3,4,90.07880000000006,55.120000000000005,4.493620000000002
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,,,17.38,380.08,0,4,3,91.84880000000004,51.96,4.270020000000002
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4,4.74,,13.49,389.12,1,4,4,110.5462,77.98,4.1621200000000025
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)C)C(F)(F)F,,,14.79,364.09,0,3,3,91.07140000000004,34.89,4.603920000000002
CC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)SC(=N3)CO,,,42.66,326.11,2,4,5,92.75900000000004,62.22,3.069520000000002
CC1=CC=C(C=C1)N(C)C,2.81,0.05498,20.38,135.1,0,1,1,45.50600000000003,3.24,2.06102
CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C\3/C(=O)NC(=O)S3)C,,,17.78,312.09,1,4,2,89.08670000000002,51.1,3.726460000000003
CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,6.96,0.01,42.66,527.29,2,6,7,156.34439999999972,80.65,5.986420000000006
CC1=CC=C(C=C1)NC(=O)C=C,1.74,,21.38,161.08,1,1,2,50.00570000000002,29.1,2.11952
CC1=CC=C(C=C1)O,1.94,0.3259,39.66,108.06,1,1,0,32.843799999999995,20.23,1.7006199999999996
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,2.69,0.065,0.0,311.13,2,4,3,80.07320000000004,78.50999999999999,1.77392
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,4.45,0.042,6.99,454.2,2,5,6,126.67170000000006,93.09,4.454340000000004
CC1=CC=CC=C1CO[C@@H]2C[C@]3(CC[C@@]2(O3)C)C(C)C,4.62,0.0,28.17,274.19,0,2,4,80.66600000000005,18.46,4.247820000000004
CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,3.78,0.00696,6.89,225.13,1,3,2,70.94640000000003,50.74,4.301040000000003
CC1=CC=CC=C1O,1.95,0.38,27.48,108.06,1,1,0,32.843799999999995,20.23,1.70062
CC1=CC=CC2=CC=CC=C12,3.87,,443.0,142.08,0,0,0,48.68500000000003,0.0,3.148220000000002
CC1=CC2=C(C=C1)N=C(N2)C(=O)O,0.68,,9.77,176.06,2,2,1,47.790000000000006,65.98,1.5695199999999998
CC1=CC2=C(C=C1)N=CC=C2,2.57,0.101,134.0,143.07,0,1,0,46.480000000000025,12.89,2.54322
CC1=CC2=C(C=C1C)N(C(=N2)NCCCO)CC(=O)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C,4.67,,0.8591,465.3,3,6,7,139.23679999999993,87.38000000000001,5.630940000000006
CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C,4.38,0.006334,10.8,206.17,0,1,2,64.70000000000005,17.07,3.904200000000003
CC1=NC(=CS1)CSC2=NC3=C(C(=N2)N[C@H](C)CO)SC(=O)N3,2.23,0.0087,3.3,369.04,3,9,6,94.61820000000004,103.79,2.2295200000000004
CC1=NC(=NC(=N1)OC)NC(=O)[N-]S(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC.[Na+],1.88,0.006681,5.691,528.95,1,9,5,101.17800000000004,151.53999999999996,-1.1216799999999991
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,2.2,0.08599,2.319,381.07,2,9,5,88.23770000000005,149.46999999999997,0.4856199999999998
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F,1.89,0.0,10.37,419.09,2,7,6,91.27420000000004,123.17,2.1939199999999994
CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,1.1,0.02305,14.58,401.06,2,8,7,93.11320000000003,132.39999999999998,1.31662
CC1=NC=C(N1CCO)[N+](=O)[O-],-0.02,0.96,3.0,171.06,1,5,3,40.704200000000014,81.19,0.0920199999999998
CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,3.62,0.0645,2.79,489.14,2,7,5,127.26400000000004,124.51,3.3694200000000007
CC1=NC2(C3=C(CC24CCC(CC4)OC)C=CC(=C3)OCC(C)C)N=C1N,,,7.24,369.24,1,5,4,108.58640000000008,69.2,3.8374000000000015
CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,2.95,,9.844,226.99,1,2,0,58.16480000000002,33.120000000000005,3.5556200000000007
CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,1.61,0.01727,7.521,325.04,1,6,3,72.6855,89.25,1.51172
CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,5.01,0.0046,16.8,421.2,0,7,7,118.45450000000004,74.94,5.026820000000004
CC1=NN(C(=C1C2=CC=CC=C2)N)C3=CC=CC=C3,3.53,,32.36,249.13,1,3,2,78.14940000000003,43.84,3.429920000000001
CC1=NN(C(=C1C2=CC=CC=C2)N)C3CCCCC3,,,13.8,255.17,1,3,2,78.93440000000004,43.84,3.945920000000002
CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,4.15,0.022,1.385,460.23,1,9,5,127.03340000000004,118.67,3.174220000000001
CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl,0.99,0.9933,5.715,385.98,1,6,4,82.30050000000001,85.99000000000001,2.41582
CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,0.83,0.693,0.0,202.09,1,5,1,56.615400000000015,73.8,0.3275199999999996
CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,2.66,0.06,26.41,337.15,0,7,5,92.43800000000005,77.17,2.658640000000001
CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2,-0.18,0.9946,8.611,217.1,1,4,2,60.17770000000002,69.95,0.8166
CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,3.08,0.0499,5.32,283.02,0,2,1,69.78600000000003,37.38,3.2829000000000024
Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,6.06,,20.0,496.11,2,5,6,126.92260000000005,96.97,6.061220000000003
Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,4.4,0.024,9.0,365.2,2,3,5,107.91360000000006,60.77,4.401920000000003
Cc1cc([C@@H](C)Nc2ccccc2C(O)=NO)c2nc(N3CCOCC3)cc(=O)n2c1,2.13,,30.2,423.19,3,8,5,118.66300000000004,111.69,2.7064200000000005
Cc1cc([C@@H](C)Nc2ccccc2C(O)=NS(C)(=O)=O)c2nc(N3CCOCC3)cc(=O)n2c1,1.7,,15.0,485.17,2,8,6,131.7203,125.6,2.27682
Cc1cc(C(C)Nc2ccccc2-c2nn[nH]n2)c2nc(N3CCOCC3)cc(=O)n2c1,2.19,,18.1,432.2,2,9,5,120.88240000000005,113.33,2.19272
Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,4.87,,18.0,466.18,2,5,7,129.9542,76.02000000000001,4.868760000000004
Cc1cc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ncc1C(=O)O,7.69,,5.1,670.2,1,5,9,177.6450999999995,104.64,7.693120000000008
