,Unnamed: 0,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
1640,12161,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,4.3,0.00327,23.1,301.13,1,4,7,83.47770000000004,56.790000000000006,3.6038000000000014
1641,12166,COCC(O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,2.01,0.005,3.0,480.18,3,9,8,121.97180000000004,135.68,0.8699999999999988
1642,12167,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,5.08,0.0171,12.5,344.01,0,2,4,88.12100000000004,18.46,5.205900000000003
1643,12180,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.9,0.017,0.0,437.99,1,6,5,91.9344,115.61,3.748700000000002
1644,12205,CC(Cl)(Cl)Cl,2.49,0.6658,0.1203,131.93,0,0,0,25.963999999999995,0.0,2.376500000000001
1645,12216,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1.22,0.77,3.0,268.1,1,3,4,71.04420000000003,41.57000000000001,1.4020000000000006
1646,12225,CCC(=O)Nc1ccc(Cl)c(Cl)c1,3.07,0.0713,11.3,217.01,1,1,2,55.38270000000002,29.1,3.3419000000000016
1647,12226,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.69,,1.4,218.11,1,2,2,59.71270000000003,49.41,1.4735000000000005
1648,12236,CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,1.81,0.08,64.57,360.18,1,7,5,98.03470000000006,85.81,2.3619000000000003
1649,12254,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,7.54,8.62e-09,0.0,403.85,2,2,2,89.07959999999999,40.46,6.609000000000001
1650,12288,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-1.24,0.951,0.0,236.09,2,6,2,58.37850000000002,93.03,-0.2105
1651,12306,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,1.68,0.09194,1.791,253.97,2,4,3,51.7582,85.44000000000001,1.5731
1652,12311,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,4.3,0.0003605,18.47,305.16,0,3,2,90.93800000000005,35.910000000000004,4.182200000000004
1653,12321,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.36,0.04,7.399,437.17,1,5,6,113.59780000000006,29.950000000000003,4.308100000000003
1654,12322,CNC(=O)C=C(C)OP(=O)(OC)OC,-0.2,0.898,1.49,223.06,1,5,5,50.53320000000002,73.86,1.0537
1655,12342,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,0.16,,3.0,462.03,4,5,4,108.79670000000002,110.77,3.0760000000000005
1656,12349,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1.4,0.00839,19.6,345.09,0,4,5,82.28400000000002,39.41,4.560200000000004
1657,12365,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,4.78,9.42e-07,9.95,286.21,0,4,7,79.13400000000006,52.6,3.4356000000000027
1658,12372,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0.25,0.62,3.0,233.04,1,4,1,49.67360000000002,91.75,-0.794999999999999
1659,12385,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,2.97,0.0516,0.0,298.19,1,2,0,85.87580000000005,37.3,3.4925000000000024
1660,12392,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,3.2,0.02755,26.87,247.05,2,2,2,68.33040000000003,54.02,3.3790000000000013
1661,12416,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,4.1,0.02237,16.4,375.03,0,4,6,91.85200000000005,47.36,4.602400000000004
1662,12424,ClC(Cl)Cl,1.97,0.5672,46.47,117.91,0,0,0,21.347,0.0,1.9864
1663,12427,CC(C)O,0.05,0.9214,1.102,60.06,1,1,0,17.354800000000004,20.23,0.3871
1664,12431,CO,-0.77,0.9449,0.8866,32.03,1,1,0,8.1428,20.23,-0.3915
1665,12433,CC1(C)CNC(=NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,2.31,1.37e-08,4.38,494.19,2,2,5,125.61240000000002,48.78,6.3818000000000055
1666,12467,CN1CCN(C(=O)c2cc3cc(Cl)sc3[nH]2)CC1,1.62,,5.351,283.05,1,3,1,74.58620000000003,39.34,2.2704000000000004
1667,12471,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.55,0.629,1.74,281.16,2,4,3,72.55650000000004,83.47,1.0415
1668,12487,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,3.7,0.01882,14.17,323.11,1,2,4,81.60320000000003,38.33,4.744900000000003
1669,12496,Nc1nc(N)nc(NC2CC2)n1,0.8,0.9352,0.0,166.1,3,6,2,45.2965,102.74,-0.3897000000000006
1670,12533,O=C1C(=O)C(c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,1.54,5.73e-08,0.0,302.04,4,7,1,72.2497,124.29000000000002,1.3945
1671,12535,O=CNc1cc(C(O)CNCCc2ccc(NCC(O)c3ccccc3)cc2)ccc1O,1.26,,3.0,435.22,6,6,12,125.6605,113.85,2.9717000000000016
1672,12539,CCOc1cc2ccccc2oc1=O,1.82,0.22,26.0,190.06,0,3,2,53.65300000000002,39.44,2.1917
1673,12561,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.34,0.04,1.324,270.1,2,3,5,69.80720000000004,75.27000000000001,1.78302
1674,12563,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.24,0.001,2.0,366.27,0,3,10,114.18600000000008,15.71,4.830200000000005
1675,12564,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,3.18,,858.0,355.01,0,5,9,81.44800000000004,57.650000000000006,3.780500000000002
1676,12600,C1CN(CCOCCN2CCOCC2)CCO1,0.02,1.0,2.573,244.18,0,5,6,65.33700000000005,34.17,-0.332599999999998
1677,12607,CCO,-0.31,0.9338,19.98,46.04,1,1,0,12.759800000000002,20.23,-0.0014
1678,12608,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,3.71,0.017,0.0066,311.01,3,3,4,79.19130000000003,69.56,4.069700000000001
1679,12610,CN(CCCC(=O)c1cccnc1)N=O,1.08,0.9647,4.538,207.1,0,4,6,56.22650000000003,62.63,1.6577
1680,12621,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,3.6,,29.0,464.21,3,8,7,130.26810000000003,102.07,3.5032200000000016
1681,12633,CCOC(C)(C)C,1.48,0.7626,3.027,102.1,0,1,1,31.37899999999998,9.23,1.8214
1682,12644,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.46,7.42e-08,868.0,242.07,0,3,4,62.79200000000004,35.53,3.060500000000001
1683,12646,COC(=O)C1C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.26,0.003,0.0,388.16,0,7,6,102.94940000000004,108.1,3.415300000000002
1684,12650,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,3.11,0.167,0.0,317.06,1,4,2,68.1951,92.55,2.4484000000000004
1685,12665,Clc1ccc(Cl)c(Cl)c1Cl,4.58,,32.4,213.89,0,0,0,46.482000000000006,0.0,4.3002
1686,12666,Nc1ccccc1C(=O)Oc1ccc2ccccc2c1,3.48,0.00653,846.0,263.09,1,3,2,79.76090000000002,52.32000000000001,3.641200000000002
1687,12667,CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],3.16,0.0104,63.1,311.24,0,0,11,89.73140000000008,0.0,2.4077
1688,12668,Oc1ccc2c(c1)-c1ccccc1C2,3.19,0.02488,20.56,182.07,1,1,0,56.348800000000026,20.23,2.963400000000001
1689,12680,CNC(=O)Oc1cccc2ccccc12,2.36,0.6922,27.27,201.08,1,2,1,59.03170000000003,38.33,2.5580000000000007
1690,12693,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,5.32,0.0175,195.0,428.29,0,4,6,120.35600000000008,60.440000000000005,5.969600000000007
1691,12705,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,5.0,,14.19,438.18,1,3,3,117.9242,62.4,5.172200000000005
1692,12711,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.45,0.0,0.0,421.05,0,5,6,92.88680000000002,89.52,5.340800000000003
1693,12738,COP(=O)(OC)OC=C(Cl)Cl,1.43,1.18e-07,86.4,219.95,0,4,4,42.498500000000014,44.760000000000005,2.680400000000001
1694,12750,Nc1cc(Cl)cc(Cl)c1,2.9,0.0522,86.1,160.98,1,1,0,40.87440000000001,26.02,2.575600000000001
1695,12751,Brc1cc(Br)cc(Br)c1,4.51,,0.0,311.78,0,0,0,49.54200000000001,0.0,3.974100000000001
1696,12752,CC1=C(Br)C(=O)C(Br)=CC1=C(c1ccccc1S(=O)(=O)[O-])c1cc(Br)c(O)c(Br)c1C.[Na+],1.581,0.00511,0.0,715.71,1,5,3,132.315,94.5,3.466020000000004
1697,12758,CCCCCCOC(=O)c1ccccc1O,3.19,0.0,191.4,222.13,1,3,6,62.53130000000005,46.53,3.129300000000002
1698,12760,CC(CS)C(=O)N1CCCC1C(=O)O,0.34,0.73,57.11,217.08,2,3,3,55.38780000000003,57.61,0.6279000000000001
1699,12768,CS(=O)(=O)c1ccc(C(CC2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,1.96,0.48,6.26,421.09,1,6,6,104.9295,106.09,3.015100000000001
1700,12773,CCOc1ccc(NC(C)=O)cc1,1.58,0.6,9.346,179.09,1,2,3,51.914700000000025,38.33,2.0437
1701,12809,Oc1ccc(Cc2ccc(O)cc2)cc1,2.91,,25.5,200.08,2,2,2,59.01960000000004,40.46,2.688600000000001
1702,12831,CC(C)Nc1nc(N)nc(Cl)n1,1.51,0.486,0.0,187.06,2,5,2,48.008100000000006,76.72,0.9275
1703,12835,CC(C)c1cccc(O)c1,3.01,0.14,19.9,136.09,1,1,1,42.19580000000002,20.23,2.515600000000001
1704,12893,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1.53,0.15,6.3,265.16,0,3,0,81.06900000000005,19.37,2.4789000000000003
1705,12937,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,5.17,,16.4,247.85,0,0,0,51.492,0.0,4.9536
1706,12953,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,3.38,1.0,9.537,211.06,0,2,1,61.33840000000002,43.14,3.1660000000000013
1707,12964,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.1,0.131,34.64,182.03,0,4,2,44.487800000000014,86.28,1.81142
1708,12972,CN1CC=NC1=S,-0.34,1.0,0.0,114.03,0,1,0,33.72,15.6,0.2875
1709,12977,CNC(=O)CSP(=S)(OC)OC,0.78,0.9649,3.682,229.0,1,5,5,54.82770000000003,47.56,0.9829
1710,12979,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,2.24,0.04,3.271,286.05,2,3,1,78.16950000000003,61.69,2.4479
1711,13001,C=CC(=O)Nc1ccc(F)cc1,1.46,,3.0,165.06,1,1,2,45.22670000000002,29.1,1.9502
1712,13006,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.72,0.0508,17.0,341.07,0,5,5,83.89500000000004,49.17,3.653400000000003
1713,13011,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,3.59,0.03671,3.788,330.03,1,3,3,87.03680000000001,46.010000000000005,4.0676000000000005
1714,13022,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,2.43,0.004,5.16,398.07,3,7,6,100.7296,141.31,3.701600000000001
1715,13025,CC(C)(c1ccccc1)c1ccc(O)cc1,3.69,0.0231,27.2,212.12,1,1,2,66.67680000000004,20.23,3.7181000000000015
1716,13039,NC(=O)N=NCc1ccc([N+](=O)[O-])o1,0.23,0.856,0.0,198.04,1,5,3,43.5058,124.09000000000002,1.2187
1717,13046,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,2.43,0.009,1.869,337.02,1,6,2,80.25300000000003,96.44,0.9672
1718,13050,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,3.05,0.1378,5.594,329.1,0,2,2,87.55700000000002,22.0,4.738100000000003
1719,13055,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,4.85,0.15,34.66,370.18,0,2,5,108.81500000000004,23.55,4.788500000000004
1720,13057,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,2.36,,0.5757,486.34,2,8,15,129.47140000000005,101.6,2.627800000000001
1721,13060,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.7,,839.0,354.05,0,9,4,89.32700000000003,83.8,3.079200000000002
1722,13074,Cc1cc(O)ccc1Cl,3.09,0.0723,0.0,142.02,1,1,0,37.853800000000014,20.23,2.35402
1723,13091,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,1.68,0.0037,0.0,300.07,2,5,3,81.2009,97.97,2.0128
1724,13098,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,-0.03,0.0436,0.0,441.14,6,9,9,111.89460000000004,213.27999999999997,-0.0447999999999994
1725,13107,CCCCCCCCCCCCN1CCCCCC1=O,6.11,0.00275,9.8,281.27,0,1,11,86.89200000000007,20.31,5.309900000000005
1726,13129,CC1=NC(=O)N(C(C)(C)C)C(=O)C1Cl,1.89,0.1029,2.272,216.07,0,2,0,54.745000000000026,49.74,1.8154
1727,13139,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.07,0.274,0.0,296.96,3,5,1,61.63640000000001,118.36,-0.3512999999999996
1728,13143,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.44,,0.0,229.89,1,1,0,48.146800000000006,20.23,4.005799999999999
1729,13155,O=C(CCl)Nc1ccccc1,1.63,0.401,38.9,169.03,1,1,2,45.79170000000002,29.1,1.8639
1730,13165,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,3.41,,3.0,476.05,1,4,5,113.29320000000006,60.330000000000005,4.433640000000004
1731,13170,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-0.02,0.61,0.7788,180.06,1,5,0,46.57570000000001,72.68,-1.0397000000000003
1732,13171,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,3.03,,3.8,383.2,2,3,5,106.64440000000003,71.09,3.864220000000002
1733,13175,CC(C)(C)c1cccc(O)c1,3.3,0.116,40.2,150.1,1,1,0,46.80680000000004,20.23,2.689700000000001
1734,13191,S=c1[nH]c2ccccc2[nH]1,1.66,0.4,0.0,150.03,2,1,0,43.4834,31.58,2.22549
1735,13194,Cc1nn(-c2ccccc2)c(N)c1-c1ccccc1,3.53,,32.36,249.13,1,3,2,78.14940000000003,43.84,3.429920000000001
1736,13199,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,2.44,0.15,8.0,299.08,1,3,1,85.75410000000004,50.46,2.950700000000001
1737,13202,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,3.36,0.0329,12.7,302.22,1,2,0,87.33380000000005,37.3,4.269300000000005
1738,13204,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,1.0,4.1,231.14,0,4,2,70.07400000000003,30.17,1.55042
1739,13206,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.69,0.1177,2.768,248.08,2,4,2,70.68080000000002,77.82,2.5238000000000005
1740,13207,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,3.28,0.00517,2.0,313.13,2,4,6,88.50160000000004,77.84,3.167600000000001
1741,13210,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.8,0.0,3.226,256.13,0,0,0,88.43400000000005,0.0,5.763040000000005
1742,13211,CCNC(=O)NC(=O)C(C#N)=NOC,0.59,0.437,32.8,198.08,2,5,3,47.27240000000001,103.58,-0.6419199999999998
1743,13212,CCc1cccc(CC)c1N,2.74,0.08962,16.13,149.12,1,1,2,49.61040000000003,26.02,2.3936
1744,13220,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,3.23,0.05,8.567,326.13,1,4,0,96.44370000000004,30.87,3.7227000000000015
1745,13222,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.1,3.71e-08,427.0,344.24,0,3,2,96.88100000000006,43.370000000000005,4.840100000000005
1746,13224,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.87,0.02311,33.7,314.22,0,2,1,90.88100000000006,34.14,4.723500000000005
1747,13225,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.9,0.082,19.08,425.16,2,5,5,119.4554,78.82,3.353200000000002
1748,13231,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,4.52,,49.8,422.23,1,6,16,108.4836000000001,106.97,4.152100000000004
1749,13232,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,0.19,0.175,0.0,278.08,2,5,3,73.16890000000002,97.97,1.4764399999999998
1750,13239,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,3.67,0.014,0.0,296.18,2,2,0,86.50660000000005,40.46,3.612600000000002
1751,13240,Cc1cccc(C)c1O,2.36,0.2086,20.52,122.07,1,1,0,37.5808,20.23,2.00904
1752,13250,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,2.12,,42.89,230.02,1,3,0,49.15080000000001,50.44,2.5174000000000003
1753,13252,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1.37,0.64,1.64,275.16,1,4,1,78.31570000000005,44.81,1.7739
1754,13256,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2.07,0.39,0.0,226.13,2,3,4,58.47740000000003,75.27000000000001,1.1849999999999998
1755,13265,CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,1.05,0.247,0.0,232.08,2,2,2,61.62450000000002,78.75999999999999,0.9048
1756,13268,CCOc1ccc2nc3ccc(=O)cc-3oc2c1,2.14,,150.0,241.07,0,4,2,68.07000000000002,52.33,2.6915000000000004
1757,13285,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,-0.21,0.235,3.23,287.14,3,3,2,93.73750000000004,75.89,3.798670000000001
1758,13286,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,5.73,7.84e-07,0.0,380.12,0,3,6,110.75100000000002,27.69,5.867800000000005
1759,13298,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.14,0.34,0.723,322.01,3,5,6,72.56670000000003,112.70000000000002,0.9089999999999998
1760,13300,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,4.13,2.9e-07,31.7,362.01,0,6,6,90.39600000000004,57.900000000000006,4.431120000000004
1761,13310,c1ccc2cc3c(ccc4ccccc43)cc2c1,5.6,0.01121,18.27,228.09,0,0,0,78.96000000000004,0.0,5.146200000000003
1762,13318,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.83,0.04,6.65,291.03,0,6,7,71.26140000000002,70.83,3.2711000000000023
1763,13329,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,5.07,2.03e-08,10.41,383.99,0,8,12,95.12300000000003,36.92,5.005300000000004
1764,13332,CN1C(=O)C(C)(C2=CCCCC2)C(=O)N=C1O,1.98,0.53,0.0,236.12,1,2,1,62.49880000000002,69.97,1.4057
1765,13340,ClC(Cl)(Cl)Cl,2.83,0.6105,4.281,151.88,0,0,0,26.143,0.0,2.5529
1766,13355,COC(=O)C1C(C)=NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.82,0.084,402.0,479.21,0,8,9,130.8874,111.34,3.891300000000003
1767,13356,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,3.2,,43.3,332.95,0,5,6,70.75350000000003,57.650000000000006,4.601700000000003
1768,13357,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,4.31,0.0,24.1,320.89,0,5,4,68.19800000000002,40.58,3.9379000000000017
1769,13359,CS(=O)(=O)OCCCCOS(C)(=O)=O,-0.52,1.0,1.39,246.02,0,6,7,50.82560000000003,86.74000000000001,-0.2809999999999997
1770,13414,CCCCNC(=O)OCC#CI,2.09,0.719,486.0,280.99,1,2,4,56.054700000000025,38.33,1.9086
1771,13417,COP(=S)(OC)Oc1ccc(SC)c(C)c1,4.09,0.0,87.2,278.02,0,5,5,71.89100000000003,27.69,3.6130200000000015
1772,13420,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,2.52,0.02237,0.0,254.93,1,3,3,52.39780000000001,59.42,2.5052000000000003
1773,13421,c1cc(-c2ccncc2)ccn1,1.28,0.319,0.0,156.07,0,2,1,47.468000000000025,25.78,2.1435999999999997
1774,13428,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.83,0.0,26.74,380.21,0,5,9,107.62000000000008,42.010000000000005,5.296100000000005
1775,13429,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11,0.0,3.026,333.09,0,5,6,77.45380000000002,89.52,3.924200000000004
1776,13432,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1.74,,17.38,312.18,0,2,1,87.75500000000005,40.620000000000005,2.5349000000000004
1777,13440,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2.9,0.1258,0.0,295.11,1,5,4,76.60080000000004,60.17,2.916100000000001
1778,13447,Clc1ccccc1CN1CCc2sccc2C1,4.2,0.02,56.23,263.05,0,2,2,73.58900000000004,3.24,3.959800000000002
1779,13470,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.07,,12.59,265.09,2,4,4,73.13640000000002,67.01,3.2433000000000005
1780,13479,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.26,0.01384,8.322,372.24,0,2,4,122.95540000000004,9.49,4.4596000000000044
1781,13481,NNC(=O)c1ccncc1,-0.7,1.0,1.11,137.06,2,3,1,35.89060000000001,68.00999999999999,-0.3149000000000006
1782,13491,CC(=O)CCc1ccc(O)cc1,1.65,,29.1,164.08,1,2,3,47.10880000000003,37.3,1.9138
1783,13501,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,-0.05,0.75,0.0,440.16,6,10,9,113.48130000000003,219.32999999999996,0.2440999999999998
1784,13504,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59,0.00394,617.0,333.89,0,4,6,68.55300000000003,27.69,4.2356000000000025
1785,13535,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,3.5,0.176,15.8,261.17,2,3,4,78.30750000000005,45.4,3.4167000000000014
1786,13536,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.03,0.012,0.0,330.01,3,5,5,75.81920000000002,122.63,1.8907
1787,13557,Clc1cccc(Cl)c1,3.53,,200.0,145.97,0,0,0,36.46200000000001,0.0,2.993400000000001
1788,13565,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,8.03,,0.0,370.09,0,5,0,92.83500000000004,46.150000000000006,3.5920000000000023
1789,13599,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.27,0.0103,9.35,357.08,1,4,4,95.74730000000002,68.53,3.9273200000000026
1790,13632,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.13,0.002637,0.0,198.03,1,5,2,46.15260000000002,106.51,1.5170199999999998
1791,13641,CN1CSC(=S)N(C)C1,0.63,0.8914,12.42,162.03,0,3,0,45.44900000000002,6.48,0.7967
1792,13669,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,5.09,0.05,13.8,476.22,1,3,7,137.99779999999987,43.78,5.088000000000005
1793,13672,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,3.13,0.0308,0.0,270.16,1,2,0,77.73080000000004,37.3,3.817400000000002
1794,13675,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,3.09,0.08,50.12,913.56,3,13,6,245.13739999999908,195.42999999999995,6.180600000000006
1795,13676,Cc1cc(C)nc(Nc2ccccc2)n1,2.84,0.01673,43.89,199.11,1,3,2,61.23070000000003,37.81,2.837040000000001
1796,13688,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.29,0.1784,5.062,375.14,1,3,6,100.98730000000003,40.540000000000006,4.425600000000004
1797,13693,O=[N+]([O-])c1ccccc1[N+](=O)[O-],1.69,0.06949,24.2,168.02,0,4,2,39.75080000000001,86.28,1.503
1798,13694,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.7,0.166,0.0,292.07,2,4,3,63.025900000000014,92.47,2.3230000000000004
1799,13696,O=C(NC1CN2CCC1CC2)c1ccc2c(c1)OCCO2,1.84,1.0,3.688,288.15,1,4,2,77.85020000000004,50.80000000000001,1.2817999999999994
1800,13698,Cc1cc(C)c(O)c(C)c1,2.73,0.109,163.0,136.09,1,1,0,42.31780000000002,20.23,2.3174600000000005
1801,13703,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.51,0.696,31.7,255.92,1,4,3,47.92130000000002,55.760000000000005,2.1609000000000003
1802,13704,Cc1cccc(O)c1C,2.48,,40.7,122.07,1,1,0,37.5808,20.23,2.00904
1803,13717,Nc1ccc2c(c1)Cc1cc(N)ccc1-2,1.52,,61.66,196.1,2,2,0,63.50880000000001,52.04,2.4222
1804,13723,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,1.16,1.93e-08,28.1,278.04,6,7,2,66.30530000000002,138.45000000000002,1.1511999999999996
1805,13730,CC1=C(C(=O)Nc2ccccc2)SCCO1,2.14,0.175,24.41,235.07,1,3,2,66.18170000000003,38.33,2.620000000000001
1806,13731,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,2.97,0.007005,161.3,277.11,0,3,4,81.15200000000004,50.09,3.5751800000000022
1807,13750,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,3.55,0.0313,70.7,290.22,1,2,0,82.74080000000005,37.3,3.9591000000000034
