,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
825,CCCOC(=O)c1cc(O)c(O)c(O)c1,1.8,0.0258,49.7,212.07,3,5,3,52.0099,86.99
826,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,2.36,0.145,368.0,330.04,0,8,9,77.565,71.06
827,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,4,0.002141,37.77,225.13,1,3,3,68.4687,37.81
828,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,1.57,0.138,0.0,225.1,2,4,3,64.5684,66.49
829,COc1cc(C=O)ccc1O,1.19,0.322,234.0,152.05,1,3,2,40.0463,46.53
830,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,4,,3.31,494.18,2,8,8,138.3714,91.85
831,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.98,0.09602,0.0,182.03,0,4,2,44.4878,86.28
832,CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,1.84,0.05,4.5,436.13,4,7,6,108.4212,108.61
833,COc1ccc(O)c(C(C)(C)C)c1,3.2,0.07217,7.06,180.12,1,2,1,53.3588,29.46
834,Oc1ccccc1O,0.88,0.0268,42.3,110.04,2,2,0,29.7716,40.46
835,COc1ccc(C)cc1N,1.74,0.4043,19.53,137.08,1,2,1,42.1434,35.25
836,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,2.72,,843.0,314.12,0,5,8,84.268,61.83
837,CCOC(=O)c1ccc(O)cc1,2.46,0.1057,57.24,166.06,1,3,2,44.0633,46.53
838,Oc1ccc(Cl)cc1Cc1ccccc1,3.6,3.25e-06,4.53,218.05,1,1,2,62.3648,20.23
839,c1ccc2cc3ccccc3cc2c1,4.45,0.0252,13.33,178.08,0,0,0,61.454,0.0
840,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,0.85,0.051,10.0,324.04,0,5,3,80.1298,78.99
841,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,4,0.0461,1.367,435.94,1,5,2,80.1768,84.7
842,CCC(C)OC(=O)N1CCCCC1CCO,2.53,0.2842,12.56,229.17,1,3,4,62.2818,49.77
843,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,6.25,2.14e-08,22.4,340.24,2,2,2,105.8936,40.46
844,N#Cc1c(Cl)cccc1Cl,2.74,0.06222,7.036,170.96,0,1,0,41.177,23.79
845,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,4.3,0.0115,30.6,405.06,0,6,5,101.177,58.4
846,COC(=O)c1ccccc1O,2.55,0.107,817.0,152.05,1,3,1,39.4463,46.53
847,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,4.61,0.0,15.94,333.16,1,3,4,93.9082,46.92
848,O=C(OCc1ccccc1)c1ccccc1O,3.11,3.35e-08,841.0,228.08,1,3,3,63.6683,46.53
849,CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,4.62,0.005446,3.353,297.27,0,3,5,87.374,21.7
850,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,8.1,0.0233,0.0,390.28,0,4,16,113.759,52.6
851,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,7.52,0.0,2.646,390.28,0,4,14,113.619,52.6
852,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.31,0.0305,30.8,223.06,1,3,0,64.1614,60.16
853,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,3.89,0.01139,41.5,396.09,0,5,5,87.9395,51.55
854,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,5.77,0.0114,0.0,657.76,1,4,4,130.9543,63.6
855,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,5.22,,25.12,500.19,2,3,9,129.5335,78.87
856,COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,3.7,,57.1,367.1,0,5,6,87.015,57.65
857,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77,,645.0,403.02,0,8,4,95.176,65.59
858,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,6.81,,6.0,608.1,3,5,9,150.7205,121.8
859,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,5.27,0.0,2.873,492.01,2,4,6,91.9059,76.66
860,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,4.64,2.2e-08,0.0,338.21,3,5,12,93.5629,86.99
861,O=C(O)CCn1c2c(c3ccccc31)CC(NS(=O)(=O)c1ccc(F)cc1)CC2,3.12,0.032,3.81,416.12,2,4,6,106.7253,88.4
862,CC1(C)C(=O)NC(=O)N1CO,-0.02,0.921,13.1,158.07,2,3,1,36.5425,69.64
863,CNC(=O)ON=CC(C)(C)SC,1.13,0.4809,0.7456,190.08,1,4,3,51.6267,50.69
864,O=P(OCCCl)(OCCCl)OCCCl,1.44,0.44,2.04,283.95,0,4,9,57.6225,44.76
865,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.59,0.002852,26.44,326.07,0,4,6,88.8165,44.76
866,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,2.69,0.065,0.0,311.13,2,4,3,80.0732,78.51
867,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,5.11,9.31e-09,0.0,348.92,2,2,2,82.542,49.33
868,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,4.78,,0.0,665.7,2,5,2,121.6084,83.83
869,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.02,1.57e-08,27.8,367.91,1,1,2,86.1928,20.23
870,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,2.49,0.47,1.9,441.14,2,6,11,116.513,104.81
871,O=C(c1ccccc1)c1ccc(O)c(O)c1O,2.83,0.0185,94.1,230.06,3,4,2,61.3109,77.76
872,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,3.23,0.0188,21.7,336.11,0,4,6,93.528,54.5
873,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.73,0.4548,0.0,305.14,2,5,5,79.832,100.88
874,CNC(=O)Oc1ccccc1OC(C)C,1.52,0.2159,6.899,209.11,1,3,3,57.2897,47.56
875,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,3.06,0.5653,4.04,733.46,5,14,7,186.258,193.91
876,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,5.23,0.01,14.0,315.08,0,2,3,92.267,3.24
877,CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,3.7,0.0,134.3,275.19,0,2,6,77.743,37.38
878,CCSC(=O)N(CC)C1CCCCC1,3.92,0.0,34.48,215.13,0,2,3,62.781,20.31
879,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,2.68,0.984,0.3364,273.0,2,2,3,64.3945,66.4
880,CCOCCOCCOCCO,0.03,1.0,0.0,178.12,1,4,9,45.2168,47.92
881,COCCOCCOCCOC,-0.16,0.66,0.0,178.12,0,4,9,45.39,36.92
882,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,4.25,0.03378,22.4,352.22,1,2,3,105.1247,49.41
883,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,3.56,0.02484,0.0,371.02,0,4,7,76.128,39.94
884,CCCCCCCCCCCCN(C)C,3.95,0.00699,34.2,213.25,0,1,11,70.398,3.24
885,N#CN=C1SCCN1Cc1ccc(Cl)nc1,0.92,0.2857,2.574,252.02,0,4,2,65.163,52.28
886,COC(=O)CCCC(=O)OC,0.62,0.6989,46.3,160.07,0,4,4,37.883,52.6
887,CCCCCCCCC,5.55,0.08128,3.936,128.16,0,0,6,43.667,0.0
888,CCCCCCCCCCCC(=O)OC,5.41,0.03637,445.2,214.19,0,2,10,63.86,26.3
889,Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,5.01,0.0046,16.8,421.2,0,7,7,118.4545,74.94
890,CCCCOCCO,0.83,0.8332,4.299,118.1,1,2,5,32.8128,29.46
891,CCCCCCCC,5.18,0.1031,3.5,114.14,0,0,5,39.05,0.0
892,Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.74,,13.49,389.12,1,4,4,110.5462,77.98
893,CCCCN(CC)C(=O)SCCC,3.83,5.36e-08,159.0,203.13,0,2,6,60.3,20.31
894,CC(c1cc2ccccc2s1)N(O)C(N)=O,0.18,0.07,2.298,236.06,2,3,2,63.4489,66.56
895,NCCNCCN,-0.83,0.9678,2.003,103.11,3,3,4,30.9785,64.07
896,CC(=O)OCCOCCOCCOC(C)=O,0.54,0.895,206.0,234.11,0,6,9,54.904,71.06
897,CCCCCCCC(=O)OC,3.34,,817.0,158.13,0,2,6,45.392,26.3
898,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN1CCCCC1,5.49,0.02,3.0,469.17,2,6,7,128.8434,79.38
899,CCCCCC,3.9,0.1931,5.557,86.11,0,0,3,29.816,0.0
900,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,2.68,0.09428,20.3,387.12,0,4,5,105.476,48.0
901,C=CC(=O)NCNC(=O)C=C,-0.67,1.0,2.954,154.07,2,2,4,41.5464,58.2
902,CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(=O)O,6.15,3.54e-08,41.7,353.29,1,2,17,104.7248,57.61
903,CC#Cc1cc(C)nc(Nc2ccccc2)n1,3.28,0.03419,12.42,223.11,1,3,2,69.0457,37.81
904,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,5.97,7.05e-08,134.0,314.25,0,4,15,88.67,52.6
905,Clc1ccccc1,2.86,0.202,879.1,112.01,0,0,0,31.452,0.0
906,Oc1cccc(O)c1,0.8,0.7448,14.48,110.04,2,2,0,29.7716,40.46
907,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,3.7,0.06601,5.278,307.15,1,4,5,84.1998,50.94
908,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,2.89,,8.105,408.18,2,6,7,113.0554,88.71
909,O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1COc2ccccc2O1,3.29,,14.19,321.11,2,4,3,89.0064,76.24
910,NNC(=O)CCCCC(=O)NN,-0.29,0.9601,0.6018,174.11,4,4,5,43.1282,110.24
911,C=CC#N,0.25,0.8632,32.11,53.03,0,1,0,15.81,23.79
912,ClCCCl,1.48,0.6167,21.34,97.97,0,0,1,21.44,0.0
913,C=CC=C,1.99,0.5027,23.89,54.05,0,0,1,20.394,0.0
914,C1CC2OC2CC1C1CO1,0.44,,136.0,140.08,0,2,1,35.742,25.06
915,COC(=O)CCC(=O)OC,0.35,0.9999,364.4,146.06,0,4,3,33.266,52.6
916,Clc1ccc(Cl)cc1,3.44,0.02291,130.0,145.97,0,0,0,36.462,0.0
917,Cc1ccc(O)cc1,1.94,0.3259,39.66,108.06,1,1,0,32.8438,20.23
918,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.98,0.1,10.9,410.21,0,6,4,112.258,64.16
919,COC(=O)Nc1nc2ccccc2[nH]1,1.52,0.4872,24.0,191.07,2,3,1,52.1214,67.01
920,CCCCOC(=O)CCCCC(=O)OCCCC,3.93,0.5872,14.03,258.18,0,4,11,70.202,52.6
921,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O,4.28,0.0415,47.0,323.15,1,3,3,93.8668,57.61
922,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,4.27,,25.12,699.19,4,10,10,191.595,129.6
923,O=C1CCCCCN1,-1.19,0.761,0.0,113.08,1,1,0,31.4777,29.1
924,C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,3.9,0.0148,1010.0,349.05,0,5,6,85.603,57.65
925,CC1COC2CN3C=C(C(=O)NCc4ccc(F)cc4F)C(=O)C(=O)C3C(=O)N12,1.36,0.002,6.294,405.11,1,6,3,92.8437,96.02
926,COc1ccc(CO)cc1,1.1,0.9392,90.03,138.07,1,2,2,38.9168,29.46
927,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,2.43,,118.1,791.48,3,12,6,208.0694,178.36
928,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,2.43,0.01,0.0,803.48,3,12,7,212.5924,178.36
929,Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2cccc(F)c2)sc1Cl,3.89,,7.08,426.05,2,5,6,106.9536,72.94
930,CCCCCCCC1CCC(=O)O1,3.44,0.069,9.47,184.15,0,2,6,52.49,26.3
931,c1ccc(OCCOc2ccccc2)cc1,3.81,0.0,18.51,214.1,0,2,5,63.874,18.46
932,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,0.78,0.3548,0.3542,339.04,0,7,4,77.8917,128.49
933,CCCCc1ccc(N)cc1,3.05,0.0599,26.4,149.12,1,1,3,49.4664,26.02
934,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,2.46,0.5468,0.0,275.13,2,4,3,73.856,91.65
935,CC(=O)Nc1ccc(O)cc1,0.46,0.9398,0.3598,151.06,2,2,1,42.4105,49.33
936,CC1=C2CC3C(CCC4CC(NS(C)(=O)=O)CCC43C)C2CCC2(C1)OC1CC(C)CNC1C2C,5.47,,3.327,504.34,2,4,2,140.4272,67.43
937,CCNc1ccccc1,2.16,0.214,21.8,121.09,1,1,2,40.6057,12.03
938,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.93,0.83,2.414,295.14,2,3,6,82.2402,65.2
939,CN1C(=O)C(F)C(=Nc2ccc(I)cc2F)c2c1ncn(CC(O)CO)c2=O,0.77,0.027,1.985,504.01,2,7,4,105.2096,108.02
940,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,3.66,0.000904,230.0,282.15,3,5,8,75.0949,86.99
941,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,2.55,0.02807,8.336,354.1,0,4,2,91.068,66.92
942,c1ccc(N=Nc2ccccc2)cc1,3.82,2.8e-06,73.7,182.08,0,2,2,57.06,24.72
943,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,8.99,0.03126,3.152,412.36,0,4,20,120.849,52.6
944,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,6.85,0.03861,13.56,370.31,0,4,17,106.998,52.6
945,CCCCN(CCO)CCO,0.74,1.0,1.119,161.14,2,3,7,45.5196,43.7
946,CC(=O)OCC(COC(C)=O)OC(C)=O,0.25,5.77e-05,393.0,218.08,0,6,5,48.82,78.9
947,COP(N)(=O)SC,-0.8,0.396,0.0,141.0,1,3,2,32.3179,52.32
948,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.26,,0.0,292.24,4,6,11,79.6032,87.4
949,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,4.98,0.01068,0.0,385.82,0,1,0,75.619,12.53
950,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.79,0.021,6.62,493.14,3,5,8,126.2094,113.6
951,CCNc1cccc(C)c1,2.42,0.1414,13.12,135.1,1,1,2,45.3427,12.03
952,O=C(Cc1ccccc1)OCCc1ccccc1,3.6,,57.48,240.12,0,2,5,71.251,26.3
953,N=C(Nc1ccccc1)Nc1ccccc1,2.96,0.7844,0.0,211.11,3,1,2,67.8561,47.91
954,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,4.13,,2.7,455.16,1,5,4,115.5897,80.24
955,CCCCCCC(C=O)=Cc1ccccc1,4.34,0.009805,14.36,216.15,0,1,7,69.242,17.07
956,Nc1ccc(Oc2ccc(N)cc2)cc1,1.36,0.3284,0.0,200.09,2,3,2,61.7828,61.27
957,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,2.95,0.0999,37.4,270.16,1,2,0,78.0518,37.3
958,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,3.8,0.001109,18.85,254.18,0,2,4,84.344,6.48
959,CN(C)C(=O)Nc1ccccc1,0.98,0.564,2.89,164.09,1,1,1,49.1477,32.34
960,C=CCOc1nc(OCC=C)nc(OCC=C)n1,2.22,,9.27,249.11,0,6,9,66.903,66.36
961,CC(C)OC(=O)Nc1cccc(Cl)c1,3.51,0.0833,78.1,213.06,1,2,2,56.6917,38.33
962,O=C(Nc1nn[nH]n1)c1cc(Oc2ccccc2)c2ccccn2c1=O,0.63,0.0191,0.0,348.1,2,7,4,92.3139,114.27
963,CC(Oc1cccc(Cl)c1)C(=O)O,2.54,0.02239,0.0,200.02,1,2,3,49.1778,46.53
964,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,3.88,0.0,22.5,273.96,1,4,2,64.5817,50.7
965,C1N2CN3CN1CN(C2)C3,-0.16,0.352,0.0,140.11,0,4,0,36.558,12.96
966,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,9.25,3.09e-08,0.0,405.25,1,1,6,133.3067,12.03
967,COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,-0.02,0.009462,0.0,434.04,2,11,6,94.0337,163.63
968,CCNc1nc(N)nc(Cl)n1,1.15,0.4588,0.0,173.05,2,5,2,43.4131,76.72
969,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,0.52,,3.0,377.13,1,9,3,96.3962,127.43
970,N#Cc1cccnc1,0.36,,0.0,104.04,0,2,0,28.952,36.68
971,O=C(CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)Nc1ccc(C(=O)O)cc1Cl,4.44,0.005,2.221,556.0,2,6,7,136.305,97.11
972,C=Cc1ccccc1,2.95,0.1801,42.99,104.06,0,0,1,36.533,0.0
973,Nc1ccc([N+](=O)[O-])cc1,1.39,1.82e-06,23.6,138.04,1,3,1,37.5088,69.16
974,O=[N+]([O-])c1ccc(Cl)cc1,2.39,,400.0,156.99,0,2,1,38.1064,43.14
975,CCC1OC=CC(=O)C1=O,0.63,0.606,81.0,140.05,0,3,1,34.318,43.37
976,CCCCCCC(CO)CCCC,4.82,1.0,0.658,186.2,1,1,9,58.8598,20.23
977,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.58,0.16,0.456,339.23,1,3,8,102.2484,59.22
978,O=C1CCCN1CCO,-0.7,1.0,0.1559,129.08,1,2,2,32.8998,40.54
979,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,2.89,4.05e-05,1.492,631.08,4,10,8,160.8732,207.51
980,Oc1ccccc1Cc1ccccc1O,3.4,0.041,83.5,200.08,2,2,2,59.0196,40.46
981,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,3.8,,0.0,346.91,0,3,3,74.729,37.38
982,CC(c1ccc(O)cc1)c1ccc(O)cc1,3.24,,119.0,214.1,2,2,2,63.7306,40.46
983,Cc1cccc([N+](=O)[O-])c1,2.45,0.07728,16.82,137.05,0,2,1,37.8334,43.14
984,CCOC(=O)c1ccc(N)cc1,1.86,0.338,132.0,165.08,1,3,2,46.8109,52.32
985,Oc1ccc(-c2ccccc2)c(Cl)c1,3.52,1.17e-08,49.2,204.03,1,1,1,58.5528,20.23
986,COc1ccccc1O,1.32,0.569,44.9,124.05,1,2,1,34.6588,29.46
987,Oc1c(Cl)cc(Cl)cc1Cl,3.69,0.01512,18.76,195.92,1,1,0,43.1368,20.23
988,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,-0.1,0.0576,0.0,250.03,2,4,2,61.6654,74.6
989,ClC=C(Cl)Cl,2.51,0.295,10.98,129.91,0,0,0,25.642,0.0
990,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,2.89,0.03116,47.4,318.09,2,4,2,87.9531,66.76
991,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.24,0.24,0.0,346.14,3,5,1,85.1734,104.06
992,ClCCl,1.25,0.7057,13.72,83.95,0,0,0,16.573,0.0
993,C=CCl,1.62,0.5924,147.3,61.99,0,0,0,16.05,0.0
994,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,2.75,0.1744,25.92,286.19,0,2,0,81.717,34.14
995,Nc1ccc(N=Nc2ccccc2)cc1,3.41,0.0171,15.7,197.1,1,3,2,61.4724,50.74
996,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,-1.85,0.432,0.0,454.17,5,10,9,118.2616,210.54
997,CC1=NC(=S)NC(=O)C1,-0.53,,0.0,142.02,1,2,0,38.4667,41.46
998,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1.47,,17.38,360.19,2,5,2,94.1426,91.67
999,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1.47,0.4818,0.0,358.18,2,5,2,94.0486,91.67
1000,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,4.75,0.0,76.01,338.21,0,5,13,92.762,46.15
1001,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.47,0.49,0.0,232.08,2,3,2,60.0924,75.27
1002,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,1.9,0.23,0.0,239.93,2,3,1,50.6387,76.21
1003,[H]C([H])([H])C(c1cc(-c2ccc[nH]c2=O)cc(C=Cc2ccc(NS(C)(=O)=O)cc2)c1OC)(C([H])([H])[H])C([H])([H])[H],4.89,,2.0,452.18,2,4,6,131.5872,88.26
1004,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,,3.55,391.15,1,7,2,109.8257,74.73
1005,C#CCC(C(=O)NC(C=CC(=O)OCC)CC1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,,0.87,38.02,523.21,3,9,11,135.8196,161.63
1006,C=CC(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.38,0.089,10.0,524.26,2,9,10,155.5874,111.34
1007,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.82,0.075,5.6,513.29,2,8,10,155.6094,87.55
1008,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,5.16,0.023,10.0,533.23,2,8,10,155.8824,87.55
1009,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.32,0.032,14.0,520.21,2,9,10,148.1554,99.92
1010,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,4.07,0.025,5.2,518.19,2,9,8,146.0194,99.92
1011,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.51,1.2645,3.4,499.27,2,8,10,150.8724,87.55
1012,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,,,15.49,304.13,2,4,4,92.8264,66.91
1013,C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,,83.18,505.22,1,8,8,142.5327,93.48
1014,CC#CC(CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,,,15.49,438.14,1,2,7,116.0978,46.53
1015,CC#Cc1cncc(-c2cc(Cl)c(C3(C)CC(=O)N(C)C(=N)N3)s2)c1,3.44,0.04,2.7,372.08,2,4,2,100.7134,69.08
1016,CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1,4.19,,8.9,464.18,1,8,4,126.7367,93.24
1017,CC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1,2.51,0.48,1.2,426.27,1,7,4,119.2747,75.0
1018,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,3.07,0.027,12.0,517.24,0,8,6,130.603,79.1
1019,CC(=O)Nc1ccc(F)cc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,3.65,,6.1,448.16,2,5,6,116.3945,71.03
1020,CC(=O)Nc1ccc(F)cc1OCC(O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,3.13,,9.3,432.19,2,5,6,111.3425,71.03
1021,CC(=O)Nc1ccccc1OCC(O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,3.51,,2.5,430.17,2,5,6,116.4365,71.03
1022,CC(=O)Nc1ccccc1OCC(O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,2.99,,11.0,414.2,2,5,6,111.3845,71.03
1023,CC(=O)Nc1nc(C)c(-c2cc3c(c(NS(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,3.2,0.01,3.4,448.12,2,6,6,117.1167,108.47
1024,CC(=O)Nc1nc(C)c(-c2cc3c(c(S(C)(=O)=O)c2)C(=O)N(C(C)C2CC2)C3)s1,3.23,0.12,0.4,433.11,1,6,5,111.76,96.44
1025,CC(C)(C)C(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.11,,2.1,583.16,1,5,7,149.1406,100.98
1026,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCC(=O)O)ccc1N1CCCC1,6.08,,13.0,473.22,2,4,7,137.5511,87.07
