,SMILES_rdkit_final,logP,Fup,Clint.invitro.,Clint.invivo.,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
34,[C@@H]1([C@H]2[C@@H](C(O[C@@H]1C(=O)O2)O)O)O,-2.32,,,,176.03,3,6,0,32.77339999999999,96.22000000000001,-2.6491999999999996
35,[C@H]1([C@@H]2[C@@H]([C@H](C(=O)O2)O)O[C@H]1O)O,-2.33,,,,176.03,3,6,0,32.77339999999999,96.22000000000001,-2.6491999999999996
36,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4],5.12,,,,297.95,0,6,0,38.79360000000001,221.32,-6.839849999999999
37,[C-]#N.[C-]#N.[K+].[Au+],4.43,,,,287.94,0,2,0,9.936,47.58,-2.80576
38,[Ca+2].[Br-].[Br-],3.21,,,,197.8,0,0,0,5.754,0.0,-6.3728
39,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2],6.52,,,,186.01,0,0,0,44.07000000000003,0.0,2.8085000000000013
40,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Ni+2],6.52,,,,188.01,0,0,0,44.07000000000003,0.0,2.8085000000000013
41,[CH-]1C=CC=C1.[CH-]1C=CC=C1.Cl[V]Cl,4.72,,,,249.96,0,0,0,55.77600000000003,0.0,4.187500000000002
42,[CH3-].CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC\4(C(C5C6(C(C(C(=N6)/C(=C\7/C(C(C(=N7)/C=C\8/C(C(C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3],2.22,,,,1343.59,9,19,26,338.01520000000045,464.91999999999996,3.7631300000000123
43,[Cl-].[Cl-].[Ba+2],-0.19,,,,207.84,0,0,0,5.754,0.0,-6.3728
44,[Cl-].[Cl-].[Ca+2],-8.28,,,,109.9,0,0,0,5.754,0.0,-6.3728
45,[Cl-].[Cl-].[Cd+2],-8.17,,,,183.84,0,0,0,0.0,0.0,-5.9945
46,[H+].[B-](F)(F)(F)F,6.03,,,,88.01,0,0,0,11.298000000000002,0.0,1.4125
47,[H+].[H+].CCOC1=CC=C(C=C1)C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Gd+3],-4.3,0.9,,0.787107236,682.11,0,14,20,116.81500000000007,219.6,-7.1231000000000115
48,[I-].[I-].[Hg+2],-7.95,,,,455.78,0,0,0,0.0,0.0,-5.9945
49,[K+].[I-],-3.81,,,,165.87,0,0,0,0.0,0.0,-5.992
50,[Li+].[Li+].[Li+].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)[O-])C(C(=O)NCCC(=O)NCCS)O.O.O,-1.28,,,,821.16,7,21,18,164.05729999999994,418.0499999999999,-14.198700000000018
51,[Li+].[Li+].[O-]S(=O)(=O)[O-],-2.02,,,,109.98,0,4,0,10.4746,80.25999999999999,-7.329999999999999
52,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1.7573,,,,286.93,0,4,2,33.3086,82.38,-1.9367
53,[Li+].C(F)(F)(F)S(=O)(=O)[O-],0.433456,,,,155.97,0,3,0,15.7522,57.2,-2.9446
54,[Mg+2].[Cl-].[Cl-],-0.57,0.7,,,93.92,0,0,0,5.754,0.0,-6.3728
55,[N-]=[N+]=N[C@H]1[C@@H](CF)O[C@@H](n2cnc3c(N)nc(OC4CCCC4)nc32)[C@@H]1O,1.64,0.19,,,378.16,2,9,5,91.44520000000003,157.07,1.6365999999999998
56,[N+](=O)([O-])[O-].[K+],2.78,,,,100.95,0,3,0,10.3614,66.2,-3.2351
57,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ba+2],2.78,,,,261.88,0,6,0,26.476800000000004,132.4,-0.8590000000000002
58,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ca+2],2.78,,,,163.94,0,6,0,26.476800000000004,132.4,-0.8590000000000002
59,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Cr+3],-2.6,0.05,,,237.9,0,9,0,31.084200000000006,198.6,-0.7198000000000002
60,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].O.O.O.O.O.O.[Mg+2],2.78,,,,256.02,0,6,0,48.15960000000003,321.4,-5.807199999999998
61,[N+](=O)([O-])[O-].[Na+],2.78,,,,84.98,0,3,0,10.3614,66.2,-3.2351
62,[N+](=O)([O-])[O-].[Tl+],2.78,,,,266.96,0,3,0,16.1154,66.2,-0.6199000000000001
63,[N+](=O)(O)[O-].[N+](=O)(O)[O-].[Cd],0.06,,,,239.89,2,4,0,17.5618,126.74000000000002,-0.6979000000000002
64,[Na+].[Br-],-3.84,,,,101.91,0,0,0,0.0,0.0,-5.992
65,[Na+].[I-],1.28,,,,149.89,0,0,0,0.0,0.0,-5.992
66,[NH2-].[NH2-].Cl[Pt+2]Cl,1.48,,,,296.94,0,0,0,22.274800000000006,67.0,2.8107
67,[NH4+].[N+](=O)([O-])[O-],2.78,,,,80.02,1,3,0,16.3462,102.7,0.13709999999999994
68,[NH4+].[NH4+].[O-]S(=O)(=O)OOS(=O)(=O)[O-],-2.36,,,,227.97,2,8,3,33.534000000000006,205.85999999999996,-1.3926000000000003
69,[NH4+].[NH4+].[O-]S(=O)(=S)[O-],-0.91,,,,148.0,2,4,0,29.03180000000001,136.19,-0.25410000000000055
70,[NH4+].[O-]Cl(=O)(=O)=O,-0.49,,,,116.98,1,4,0,5.9848,128.74,-4.3798
71,[NH4+].NS(=O)(=O)[O-],-1.59,,,,114.01,2,3,0,19.869400000000006,119.72,-1.2185000000000001
72,[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],-0.84,,,,293.77,0,7,2,3.8310000000000004,123.63,-8.9186
73,[O-][Se](=O)[O-].[Na+].[Na+],-0.52,,,,173.88,0,3,0,6.440499999999999,63.19,-8.8696
74,[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2],-2.7,0.67,,,259.86,0,8,4,32.312999999999995,144.84,-7.0344
75,[O-]Br(=O)=O.[Na+],2.6,,,,149.89,0,3,0,0.0,69.17999999999999,-6.563000000000001
76,[O-]Cl(=O)(=O)=O.[K+],-0.49,,,,137.91,0,4,0,0.0,92.24,-7.752000000000001
77,[O-]Cl(=O)=O.[K+],2.38,,,,121.92,0,3,0,0.0,69.17999999999999,-6.563000000000001
78,[O-]Cl(=O)=O.[Na+],2.38,,,,105.94,0,3,0,0.0,69.17999999999999,-6.563000000000001
79,[O-]Cl.[Na+],0.03,,,,73.95,0,1,0,5.853,23.06,-3.4955
80,[O-]Cl=O.[Na+],-0.259,,75.4,,89.95,0,2,0,0.0,46.12,-5.3740000000000006
81,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],-2.85,,,,265.87,0,7,2,16.298,135.61,-15.3236
82,[O-]S(=O)(=O)[O-].[Cr+2],-0.84,0.05,,,147.89,0,4,0,10.4746,80.25999999999999,-1.3404999999999996
83,[O-]S(=O)(=O)[O-].[Fe+2],-2.02,,,,151.89,0,4,0,10.4746,80.25999999999999,-1.3404999999999996
84,[O-]S(=O)(=O)[O-].[Na+].[Na+],-2.02,,,,141.93,0,4,0,10.4746,80.25999999999999,-7.33
85,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[K+],-0.84,0.2,,,257.85,0,8,0,26.703200000000002,160.51999999999998,-6.0527999999999995
86,[O-]S(=O)(=O)OOS(=O)(=O)[O-].[K+].[K+],-2.36,,,,269.83,0,8,3,21.5644,132.85999999999999,-8.137
87,[O-]S(=O)(=O)OOS(=O)(=O)[O-].[Na+].[Na+],-2.36,,,,237.88,0,8,3,21.5644,132.85999999999999,-8.137
88,[O-]S(=O)(=O)SSS(=O)(=O)[O-].[K+].[K+],-0.49,,,,301.79,0,8,3,34.5764,114.4,-6.703799999999999
89,[O-2].[O-2].[O-2].[As+3].[As+3],-0.46,,,,197.83,0,0,0,13.567499999999999,85.5,-1.118
90,[OH-].[OH-].[Mg+2],-0.57,1.0,,,57.99,0,2,0,9.6256,60.0,-0.7343999999999999
91,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,1.93,0.17,7.658,,384.2,4,6,9,105.00950000000003,124.44000000000001,0.36059999999999875
92,B(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,4.69,,,,242.13,0,0,3,83.98200000000004,0.0,2.2028
93,B(F)(F)F.O.O,1.79,,,,104.03,0,0,0,16.305600000000002,63.0,-0.7696000000000001
94,B(O)(O)O,-1.61,,,,62.02,3,3,0,12.4104,60.69,-2.0518
95,B(O)(O)O[Hg]C1=CC=CC=C1,2.42,,,,340.02,2,3,3,37.35260000000002,49.69,-0.7045000000000003
96,B(OC(C)C)(OC(C)C)OC(C)C,2.74,,,,188.16,0,3,6,54.41700000000005,27.69,2.2462999999999997
97,B(OCC)(OCC)OCC,2.07,,,,146.11,0,3,6,40.63200000000001,27.69,1.0808
98,B1([C@H](CC[C@H](O1)CC(=O)O)NC(=O)CC2=CC=CS2)O,1.86,0.67,,0.252592699,297.08,3,5,5,74.28630000000003,95.86,0.4487999999999997
99,C#CC(=NOCC1OCCO1)C2=CC=CC=C2,2.7583,,,,231.09,0,4,4,63.45600000000004,40.05,1.4134
100,C#CC[C@@H](C(O)=N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCN=C1O)n1cccc(NC(=O)c2cc(C)on2)c1=O,1.09,0.66,,,523.21,3,9,11,139.66179999999994,168.60999999999996,2.7723200000000006
101,C#CC1(CCCCC1)O,1.73,,,,124.09,1,1,0,36.867799999999995,20.23,1.3148
102,C#CC1=C(C(=O)C(=C(C1=O)Cl)Cl)C#C,1.46,,,,223.94,0,2,0,53.437999999999995,34.14,1.3904
103,C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,,,3.55,,391.15,1,7,2,109.82570000000004,74.73000000000002,3.1591000000000005
104,C#CC1=CC=C(C=C1)C2=CC=CC=C2F,4.08,,,,196.07,0,0,1,59.77100000000002,0.0,3.474000000000001
105,C#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2cccc(C(=O)O)c2)cc1,4.24,0.004,,,392.12,1,4,4,117.60430000000002,72.19,4.2356000000000025
106,C#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2cccc(S(N)(=O)=O)c2)cc1,3.18,0.018,,,427.1,1,5,4,122.0182,95.04999999999998,3.184800000000001
107,C#CCN(C)[C@H](C[18F])Cc1ccccc1,2.13,0.168,,,204.13,0,1,5,61.37200000000004,3.24,2.1322
108,C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,2.55,0.02807,8.336,,354.1,0,4,2,91.06800000000004,66.92,1.9281
109,C#CCO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1N=C(O)c1[nH]c(C)c(Cl)c1Cl,2.81,0.03,,,456.04,3,6,6,112.97980000000003,111.03999999999999,3.3865200000000018
110,C#CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(=N)O)ccc2c1,3.15,0.01,,,362.17,3,5,4,108.36290000000004,97.15,3.9358700000000013
111,C(#N)/C(=C(\C#N)/N)/N,-0.54,,,,108.04,2,4,0,26.62680000000001,99.61999999999999,-0.8374400000000002
112,C(#N)[N-]C#N.[Na+],-0.79,,,,89.0,0,2,0,14.584999999999999,61.68,-2.67374
113,C(#N)Br,1.59,,,,104.92,0,1,0,14.54,23.79,0.86238
114,C(#N)C(=C(C#N)C#N)C#N,-0.21,,,,128.01,0,4,0,29.478,95.16,0.3773199999999998
115,C(#N)C(Br)Br,2.02,,,,196.85,0,1,0,27.255,23.79,1.62588
116,C(#N)C(C(=O)N)(Br)Br,0.82,,,,239.85,1,2,1,35.392399999999995,66.88,0.48138000000000003
117,C(#N)C(Cl)(Cl)Cl,2.09,,,,142.91,0,1,0,25.903,23.79,1.88018
118,C(#N)C(Cl)Cl,1.3,,,,108.95,0,1,0,21.106999999999996,23.79,1.31368
119,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,2.98,0.378,0.0,,263.88,0,2,0,55.912000000000006,47.58,4.04356
120,C(#N)C1=C(C(=C(C(=N1)Cl)Cl)Cl)Cl,3.36,,,,239.88,0,2,0,48.992000000000004,36.68,3.5668799999999994
121,C(#N)N,-0.82,,,,42.02,1,2,0,9.8004,49.81,-0.57382
122,C(#N)N=C(N)N,-1.15,,,,84.04,2,2,0,21.422800000000006,88.19,-1.2591200000000002
123,C(/C(=C(/CO)\Br)/Br)O,1.01,,,,243.87,2,2,2,39.051600000000015,40.46,0.9723999999999999
124,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,-0.22,,,,174.02,3,3,4,35.60739999999999,111.89999999999999,-0.4433000000000001
125,C(/C=C/C(=O)O)N,-1.77,,,,101.05,2,2,2,25.830199999999998,63.31999999999999,-0.41409999999999986
126,C(/C=C/CBr)Br,2.68,,,,211.88,0,0,2,36.72800000000001,0.0,2.3324000000000007
127,C([C@@H](C(=O)O)N)O/C(=C/[N+]#N)/[O-],-2,,,,173.04,2,5,4,34.730199999999996,123.75999999999999,-1.5728199999999994
128,C([C@@H](C(=O)O)N)OP(=O)(O)O,-2.35,,,,185.01,4,4,4,33.6073,130.08,-1.4924000000000002
129,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,-5.08,,,,240.02,4,6,7,56.138400000000004,126.63999999999999,-0.8083999999999996
130,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,-3.37,,,,342.12,8,11,5,68.64140000000003,189.52999999999997,-5.395599999999993
131,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O,-3.07,,,,358.11,9,11,8,71.38220000000001,217.59999999999997,-5.668899999999994
132,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,-0.67,,,,396.01,5,8,5,79.54400000000001,128.84,-1.6561000000000008
133,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)N)O)O)O.Cl,-2.3,,,,215.06,5,6,1,45.20260000000002,116.17000000000002,-2.8331999999999984
134,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O,-10.99,,,,1296.42,24,40,8,261.0671999999994,633.2000000000003,-17.406399999999977
135,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@H](O2)[C@@H]([C@H]8O)O)CO)CO)CO)CO)CO)CO)O)O)O,-1.76,,,,1134.37,21,35,7,228.43379999999956,554.0500000000002,-15.230600000000031
136,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O,-1.45,,,,972.32,18,30,6,195.8003999999997,474.90000000000015,-13.054800000000025
137,C([C@@H]1[C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)(O)[O-].[Na+].[Na+].[Na+],-1.44,,,,405.94,4,11,6,51.172200000000025,211.92999999999998,-13.869800000000005
138,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)O)O)O)O,-2.94,,,,342.12,8,11,8,69.81040000000002,197.36999999999998,-5.5545999999999935
139,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]2([C@H]([C@H]([C@@H](O2)O)O)O)CO)O)O)O)O,-3.31,,,,328.1,8,11,4,63.77440000000005,189.52999999999997,-5.438099999999995
140,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O.O.O,-3.32,,,,378.14,8,11,4,75.84700000000001,252.52999999999997,-7.046599999999992
141,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)O)O)O,-1.61,,,,504.17,11,16,11,102.44380000000001,276.52,-7.730399999999989
142,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,-3.7,,,,342.12,8,11,5,68.64140000000003,189.52999999999997,-5.395599999999995
143,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al].[Al].[Al].[Al].[Al].[Al].[Al].[Al],-8.46,,,,1981.75,0,35,29,347.3149999999988,1456.49,-39.8788
144,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])COS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-])OS(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-0.24,,,,1029.67,0,27,21,130.92939999999996,422.57,-30.816399999999987
145,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O,-3.07,,,,344.13,9,11,8,70.83220000000003,200.52999999999997,-5.761199999999993
146,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,-2.43,,,,178.05,4,6,1,34.98619999999999,107.22000000000001,-3.0131999999999985
147,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)[S-])O)O)O)O.[Au+],-2.2,0.03,,,392.0,4,6,1,41.13220000000001,90.15,-2.6693
148,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O.Cl,-2.37477,,,,215.06,5,6,1,45.20260000000002,116.17000000000002,-2.8331999999999984
149,C([C@H]([C@H]([C@@H]([C@@H](CBr)O)O)O)O)Br,-0.24,,,,305.91,4,4,5,51.61520000000002,80.92,-0.7802000000000002
150,C([C@H]([C@H]([C@@H]([C@H]([C@H](C(=O)[O-])O)O)O)O)O)O.[Na+],-2.45,,,,248.05,6,8,6,42.1268,161.51,-8.462899999999996
151,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Cr+3],-3.4,0.05,,,637.09,15,21,15,108.36,423.8400000000001,-14.485900000000008
152,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.O.O.[Mg+2],-3.175,0.725,,,450.11,10,14,10,85.22159999999998,345.56,-11.685800000000004
153,C([C@H]([C@H](CO)O)O)O,-2.29,,,,122.06,4,4,3,26.185199999999995,80.92,-2.3072
154,C([C@H](C(=O)O)N)C(=O)N.O,-3.82,,,,150.06,3,3,3,33.0364,137.90999999999997,-2.5509999999999993
155,C([C@H](C(=O)O)N)C(=O)O,-3.89,,,,133.04,3,3,3,27.863999999999997,100.61999999999999,-1.1269999999999998
156,C([C@H](C(=O)O)N)O,-3.07,,,,105.04,3,3,2,22.697000000000003,83.55,-1.6093999999999995
157,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0.11,,,,195.97,0,8,4,30.708600000000008,172.56,-1.2954999999999997
158,C([N+](=O)[O-])(Br)Br,1.39,,,,216.84,0,2,1,28.6364,43.14,1.3365
159,C([N+](=O)[O-])(Cl)(Cl)Cl,2.09,,,,162.9,0,2,0,27.284399999999998,43.14,1.5908
160,C(=C(Cl)Cl)(C(=C(Cl)Cl)Cl)Cl,4.78,,,,257.81,0,0,1,49.17,0.0,4.7574
161,C(=C(Cl)Cl)(Cl)Cl,3.4,0.2463,0.0548,,163.88,0,0,0,30.438000000000002,0.0,3.0682
162,C(=C(Cl)Cl)Cl,2.51,0.295,10.98,,129.91,0,0,0,25.642,0.0,2.5017000000000005
163,C(=C(I)I)(I)I,2.62,,,,531.62,0,0,0,63.105999999999995,0.0,3.8529999999999998
164,C(=C/C#N)\C#N,-0.249891,,,,78.02,0,2,0,20.366,47.58,0.5897599999999998
165,C(=C/C(=O)Cl)\C(=O)Cl,0.13,,,,151.94,0,2,2,30.86,34.14,1.0734
166,C(=C/N=O)\NO,-1.07,,,,88.03,2,4,2,19.857200000000002,61.69,0.20279999999999998
167,C(=N)(N)[Se],-0.1,,,,122.95,2,1,0,17.668100000000003,49.870000000000005,-0.95163
168,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O,-1.1,,,,180.1,8,3,0,42.85659999999999,209.30999999999997,-2.10046
169,C(=N)(N)S(=O)O,-0.51,,,,108.0,3,2,0,22.6853,87.17,-0.8984299999999998
170,C(=N[N+](=O)[O-])(N)N,-0.89,,,,104.03,2,2,1,22.80420000000001,107.53999999999999,-1.5484999999999998
171,C(=O)([O-])[O-].[Mg+2],0.25,0.7,,,83.97,0,3,0,11.149999999999999,63.19,-2.8278
172,C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3],0.25,0.01,,,457.77,0,9,0,16.188,189.57,-7.341000000000001
173,C(=O)(C(Br)(Br)Br)O,2.83,,,,293.75,1,1,0,37.1478,37.3,1.9095000000000004
174,C(=O)(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,4,8.05e-09,0.0,,563.96,1,1,9,58.21379999999994,37.3,6.351000000000002
175,C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,4.15,0.00284,0.0,,513.97,1,1,8,53.266799999999954,37.3,5.715700000000001
176,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.54,0.000992,0.0,,463.97,1,1,7,48.319799999999965,37.3,5.0804
177,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,2.06,0.00164,0.0,,363.98,1,1,5,38.425799999999995,37.3,3.8097999999999996
178,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,2.85,0.01676,0.0,,313.98,1,1,4,33.47880000000001,37.3,3.1744999999999997
179,C(=O)(C(Cl)(Cl)Br)O,1.47,,,,205.85,1,1,1,30.999799999999997,37.3,1.5973000000000002
180,C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,4.02,,,,261.81,0,1,0,45.587,17.07,3.2958999999999996
181,C(=O)(C(Cl)(Cl)Cl)Cl,2.21,,,,179.87,0,1,0,31.15,17.07,2.122
182,C(=O)(C(Cl)(Cl)Cl)N,1.04,,,,160.92,1,1,0,29.4844,43.09,0.8419000000000001
183,C(=O)(N)[O-].[NH4+],-1.02,,,,78.04,2,2,0,15.5682,102.65,-1.3354
184,C(=O)(N)N=NC(=O)N,-1.7,,,,116.03,2,2,0,24.022800000000007,110.89999999999999,-0.40399999999999986
185,C(=O)(N)NC(=O)N,-1.04,,,,103.04,3,2,0,22.302500000000006,98.21,-1.2666
186,C(=O)(N)NN.Cl,-1.61,,,,111.02,3,2,0,24.154500000000006,81.14,-1.0498
187,C(=O)(N)NNC(=O)N,-0.88,,,,118.05,4,2,0,25.43820000000001,110.24,-1.7620000000000005
188,C(=O)(N)NO,-1.8,1.05e-05,,,76.03,3,2,0,14.5056,75.35000000000001,-0.9561000000000002
189,C(=O)(O[Bi]=O)O[Bi]=O,-11.09,,,,509.94,0,5,2,20.447,69.67000000000002,-0.931
190,C(=O)/C(=C(\C(=O)O)/Cl)/Cl,0.13,,,,167.94,1,2,2,32.4318,54.370000000000005,0.9590999999999998
191,C(=O)C(Br)(Br)Br,3.02,,,,277.76,0,1,0,35.576,17.07,2.0238000000000005
192,C(=O)C=O,-0.08,,,,58.01,0,2,1,12.128,34.14,-0.6158000000000001
193,C(=O)N,-1.51,,,,45.02,1,1,0,10.2514,43.09,-0.8985000000000001
194,C(=O)NNC=O,-1.58,,,,88.03,2,2,3,18.3994,58.2,-1.6066000000000005
195,C(=O)O[Al](OC=O)OC=O,2.12,,,,161.97,0,6,6,27.200999999999997,78.9,-1.5097000000000003
196,C(=S)(C(=S)N)N,0.04,,,,119.98,2,2,0,33.5708,52.04,-0.44139999999999996
197,C(=S)(N)N,-1.05,,,,76.01,2,1,0,20.972800000000007,52.04,-0.8113000000000001
198,C(=S)(N)NC(=S)N,-0.3,,,,134.99,3,2,0,36.70649999999999,64.07,-0.9367999999999999
199,C(=S)(N)NN,-2.51,,,,91.02,3,2,0,24.10850000000001,64.07,-1.3067000000000002
200,C(=S)(N)NNC(=S)N,-0.16,,,,150.0,4,2,0,39.84219999999999,76.1,-1.4322
201,C(=S)(NN)NN,-1.05,,,,106.03,4,3,0,27.244200000000006,76.1,-1.8021000000000003
202,C(=S)=S,1.94,,,,75.94,0,2,0,20.189,0.0,1.0181
203,C(Br)(Br)Br,2.54,,,,249.76,0,0,0,30.569,0.0,2.4547
204,C(Br)Br,1.79,,,,171.85,0,0,0,22.720999999999997,0.0,1.7337
