SMILES,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
NC(=O)c1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,0.5897860184854796,0.4201376985487373,0.6000000000000001,0.6000000000000001,0.4,0.40899120301030645,0.6329333526095128
Nc1nc2ccc(F)cc2s1,0.4427812608934645,0.19707747685978744,0.2,0.30000000000000004,0.0,0.22341844894459995,0.18750903570912242
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,0.4300185055360491,0.2828962404296651,0.2,0.4,0.05,0.3121821623397829,0.28008288757168326
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,2.671753423584994e-06,0.4682179179522339,0.0,0.0,0.05,0.4161467245040425,0.0
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.7029274597306628,0.39145526225574223,0.0,0.6000000000000001,0.35000000000000003,0.4013420221445843,0.2576743289480025
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,1.2530659924818649e-05,0.3712004342360873,0.0,0.0,0.05,0.3652571472684436,0.0
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,0.9109319636194744,0.39716889498343044,0.4,0.4,0.30000000000000004,0.4515693238441032,0.3595007469519541
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.7157015867800407,0.3113358473317335,0.2,0.2,0.1,0.3060114201899573,0.20032769505084091
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.5577534744001762,0.28849560050279965,0.2,0.1,0.05,0.3005009220561624,0.1558479109440509
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,2.6871338687255596e-05,0.3712004342360873,0.0,0.0,0.05,0.3652571472684436,0.0
O=C(C(Cc1ccc(Cl)cc1)N=C(O)C1Cc2ccccc2CN1)N1CCC(Cn2cncn2)(C2CCCCC2)CC1,0.6867053697219984,0.7974088675579932,0.4,0.6000000000000001,0.4,0.8361000097005082,0.460893450918028
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,0.6032087044249466,0.3585875899897154,0.2,0.5,0.35000000000000003,0.36080151592026083,0.27367355790082404
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)nc1O,0.3166405757372468,0.33860415952462575,0.4,0.7000000000000001,0.15000000000000002,0.32222752110368424,0.6425714423401282
CCCCCCCCCCCCCOS(=O)(=O)O,0.7580213025133589,0.35727345446234715,0.2,0.30000000000000004,0.65,0.37563618320044656,0.3064912534335695
NC(=O)N1c2ccccc2C=Cc2ccccc21,0.3143871704491467,0.2943092218032225,0.2,0.1,0.0,0.3734665197877671,0.22326634860970554
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0.5273608811665188,0.41735230259398926,0.2,0.30000000000000004,0.7000000000000001,0.44866780533365436,0.26870994168955714
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,0.9426926780206899,0.4084247514569763,0.4,0.2,0.1,0.3979067217411752,0.19497855525034938
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.43249682031416553,0.6441978059650325,0.2,0.30000000000000004,0.25,0.4544388459137752,0.27762517469037634
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0.7807760635035706,0.39288367043766426,0.0,0.7000000000000001,0.35000000000000003,0.40255077657393284,0.2732880343115994
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0.32697405555875964,0.45549080105130835,0.0,0.5,0.30000000000000004,0.3932616511483929,0.1955568406341863
C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,0.751599656683409,0.5230545080562221,0.0,0.4,0.1,0.5634116128796339,0.2912630716591971
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0.4772509323659005,0.45719060678779555,0.2,0.6000000000000001,0.35000000000000003,0.41625947386678,0.5567924437376512
Cc1ccc(N)cc1O,0.6008678199270504,0.13287052908239055,0.4,0.2,0.0,0.18921679315418374,0.22288082502048093
Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CCC(O)C5)cc3)CC4)cc12,0.46707215885494985,0.7972803108216203,0.4,0.8,0.25,0.7806354493138288,0.5476844489422197
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,0.7044839573670056,0.3943549308650439,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.45646427140295254,0.2924678328755241
CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,0.5126602633821346,0.46150439949720024,0.2,0.4,0.15000000000000002,0.5055016102335791,0.27805888872825407
CCCc1ccc(N)cc1,0.6131590435319473,0.15005427951091302,0.2,0.1,0.1,0.22778113825052607,0.12539154739530625
CCCCCCCCCCCCN1CCCC1=O,0.6287635399580186,0.3188064221231859,0.0,0.1,0.55,0.3944094599762617,0.0978748012143993
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.4187950441233508,0.4785310250257113,0.4,0.4,0.15000000000000002,0.4691714293114823,0.44576165004096185
COc1cc(Cl)c(OC)cc1Cl,0.45680835474391923,0.25131413552736825,0.0,0.2,0.1,0.2517358069121454,0.08895956821358007
O=c1[nH]sc2ccccc12,0.7236415786424616,0.17278025368529307,0.2,0.2,0.0,0.21557322639411797,0.15835381427401088
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.61622470913349,0.36572963089932575,0.0,0.5,0.2,0.3605023745929977,0.29796154402197483
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,0.966188071980697,0.4500485658781853,0.2,0.5,0.4,0.4662551822806758,0.27367355790082404
Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,0.6283498870073557,0.4155810764484058,0.2,0.4,0.1,0.4327818264279427,0.24962652402293864
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0.336886856932504,0.518655010855902,0.2,0.5,0.25,0.5576085758587362,0.3380078068526818
Oc1ccc(Cc2ccccc2O)cc1,0.8021246058484472,0.24287224317220887,0.4,0.2,0.1,0.29974875175789967,0.19497855525034938
CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,0.5052373334600275,0.33870414809736027,0.2,0.30000000000000004,0.2,0.4442360443460512,0.14616163076478242
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,0.987135307711646,0.3814564049822877,0.0,0.9,0.30000000000000004,0.3476032380398066,0.4992048575972242
CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.44514962978829137,0.33440463946977483,0.0,0.2,0.0,0.422932001468789,0.03122741072719387
Cc1ccc(C)c(O)c1C,0.9020959068332913,0.15146840361101588,0.2,0.1,0.0,0.21492364785834617,0.09748927762517469
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.4497090549225097,0.49990001142726537,0.0,0.30000000000000004,0.30000000000000004,0.49605148684413014,0.13035516360657318
Cc1ccc(O)c(C(C)(C)C)c1,0.642988820465659,0.19150668495029138,0.2,0.1,0.0,0.2617806577960344,0.09748927762517469
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,0.7013557730715114,0.4042537995657639,0.0,0.7000000000000001,0.35000000000000003,0.40388650100636425,0.28143222013396946
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)c2ccccc12,0.35684887119500636,0.6403125357102044,0.2,0.2,0.45,0.8063412882579665,0.08809214013782468
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.319765809013839,0.4456633527596846,0.8,0.6000000000000001,0.1,0.4569132373338534,0.4853741988337911
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.5767478260663053,0.2729259513198491,0.2,0.30000000000000004,0.15000000000000002,0.3218166461737082,0.25989108958604407
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,0.8940251547738978,0.40155410810193115,0.0,0.2,0.45,0.45267853379103484,0.14235458532118933
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,0.6648797273742627,0.45724774311507255,0.0,0.4,0.30000000000000004,0.48668313213666653,0.21570044817117245
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,0.6548689811090701,0.2972374585761627,0.0,0.5,0.1,0.33288487528244476,0.2822032673124187
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0.6719837084251771,0.48128785281682085,0.0,0.7000000000000001,0.35000000000000003,0.46020023677366173,0.2583008047804925
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,0.34191800474042816,0.38988401325562794,0.0,0.2,0.2,0.37862454919300403,0.0978748012143993
C=CC(=O)Nc1ccccc1,0.7049994650719396,0.16715232544852013,0.2,0.1,0.1,0.22991067914223132,0.14023420558045396
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.6605975691295748,0.45147697406010734,0.0,0.7000000000000001,0.2,0.45286848091564674,0.5209387499397619
O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,0.5779982959715373,0.6398268769283509,0.4,0.30000000000000004,0.30000000000000004,0.5076357220453953,0.24268709941689556
CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,0.5384025290808634,0.3127642555136555,0.4,0.4,0.15000000000000002,0.2917912877246925,0.4455206977976965
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,0.49608688534053647,0.4185093132213461,0.0,0.5,0.30000000000000004,0.4353110688893528,0.29685316370295406
CC(C)c1cccc(C(C)C)c1O,0.9036026588059488,0.2115329676608387,0.2,0.1,0.1,0.2858592491806626,0.09748927762517469
Brc1ccc(Oc2ccc(Br)cc2)cc1,0.5609320522056036,0.422580276539824,0.0,0.1,0.1,0.34717661882944834,0.044479784106790037
CCO[Si](C)(OCC)OCC,0.2820158537924473,0.21147583133356182,0.0,0.30000000000000004,0.30000000000000004,0.23614389053357368,0.1334393523203701
CCSC(=O)N(CC(C)C)CC(C)C,0.7895665205965783,0.2672551708376185,0.0,0.2,0.25,0.32898943558786353,0.0978748012143993
CCCCCCCc1ccc(O)cc1,0.7557839597695077,0.23154496628956686,0.2,0.1,0.30000000000000004,0.30762190770905995,0.09748927762517469
CCCSC(=O)N(CCC)CCC,0.6719837084251771,0.24722888812707114,0.0,0.2,0.30000000000000004,0.30625164743579,0.0978748012143993
CC(C)N(C(=O)CCl)c1ccccc1,0.8348828332071706,0.2585847331733516,0.0,0.1,0.15000000000000002,0.30363098657216037,0.0978748012143993
COc1c(Cl)ccc(Cl)c1C(=O)O,0.156929341238372,0.2712832819106388,0.2,0.2,0.1,0.2538044022023709,0.2242301575827671
CCNc1nc(Cl)nc(NC(C)C)n1,0.45438709357197943,0.2643126499828591,0.4,0.5,0.2,0.2933484478425003,0.30229868440075175
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],0.6376050459744975,0.4514341218146497,0.2,0.7000000000000001,0.4,0.42620782754832603,0.721314635439256
NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21,0.47391456818959565,0.6215146840361101,0.2,0.7000000000000001,0.30000000000000004,0.6568788030690174,0.407016529323888
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0.6129768800846438,0.4456347845960461,0.2,0.2,0.15000000000000002,0.47785516176232334,0.20235169389427016
O=C(NC(Cc1ccccc1)C(O)C(=O)N1CC(O)C(O)C1)c1cc2cc(Cl)ccc2[nH]1,0.29688701222821856,0.6100588504170951,1.0,0.5,0.30000000000000004,0.6059480875524196,0.6066695580935858
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.6135227534935691,0.4357501999771455,0.0,0.5,0.35000000000000003,0.3938497762026726,0.4314008963423449
CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,0.19303781730472375,0.5257113472745971,0.2,1.0,0.30000000000000004,0.46801651016344087,0.6678714278829936
CCCCCCCCc1ccc(O)cc1,0.597391860748841,0.2515712490001142,0.2,0.1,0.35000000000000003,0.3310707278783973,0.09748927762517469
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,0.41100235680815816,0.7202176894069248,0.0,0.6000000000000001,0.2,0.7871505341120151,0.34552551684256183
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.48634507828081847,0.5058707576276996,0.8,0.6000000000000001,0.45,0.5333222615490646,0.5996819430388897
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.4492059802465834,0.6930350817049479,0.2,0.6000000000000001,0.25,0.7750538479783076,0.3477422774806033
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.6757304728860193,0.5014141241001028,0.2,0.4,0.15000000000000002,0.4576618524720298,0.37578911859669417
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0.7995699814176838,0.40568220774768593,0.0,0.8,0.45,0.3600183649412459,0.4247024239795672
COC(C)(C)C,0.4106826683641528,0.0829048108787567,0.0,0.1,0.0,0.13591884890010966,0.044479784106790037
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,0.21387810524084555,0.40429665181122154,0.0,0.4,0.1,0.4236349074058556,0.3653317912389764
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.5907304684886668,0.40708204776596957,0.2,0.4,0.1,0.4250148173993598,0.40769119560503103
CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,0.617115381103592,0.4014684036110159,0.2,0.4,0.15000000000000002,0.46549590166224053,0.21541130547925402
COc1nc(NC(C)C)nc(NC(C)C)n1,0.49627508289741695,0.2786967203748143,0.4,0.6000000000000001,0.25,0.32451704419927385,0.3467784685075418
CCc1cccc(CC)c1N(COC)C(=O)CCl,0.8184469479831237,0.3414895440521083,0.0,0.2,0.30000000000000004,0.38233207328302277,0.14235458532118933
CN(C)NC(=O)CCC(=O)O,0.3093638566248252,0.18573591589532623,0.4,0.30000000000000004,0.2,0.1965470253721618,0.3355982844200279
CCOc1ccc(N)cc1,0.5776582204315984,0.15288252771111874,0.2,0.2,0.1,0.21342844910204276,0.16987133150209627
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,0.39545686684245296,0.43562164324077246,0.2,0.2,0.25,0.4219883604058774,0.22249530143125631
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.5035742384613352,0.985973031653525,0.8,0.9,0.8500000000000001,1.0,0.7025203604645559
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,0.5025463684007696,0.4070677636841503,0.2,0.2,0.0,0.3544428581658726,0.18471398968724398
Nc1nc2nc[nH]c2c(=S)[nH]1,0.3135120113430875,0.19566335275968458,0.6000000000000001,0.4,0.0,0.22085568640237607,0.40181196086935567
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,0.7968287383071055,0.4559336075877042,0.2,0.2,0.05,0.5348321888257256,0.15960676593899087
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,0.7557839597695077,0.6200577076905496,0.6000000000000001,0.7000000000000001,0.65,0.6344437114042933,0.5228181774372319
CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],0.15113459447947994,0.37277168323620147,0.0,0.5,0.15000000000000002,0.33356746601901804,0.4052816731723772
CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,0.6235575876936926,0.47011770083419036,0.0,0.30000000000000004,0.2,0.4972094532722455,0.14852296274878318
O=C(Nc1ccccc1)c1ccccc1I,0.6467270900437133,0.41842360873043083,0.2,0.1,0.1,0.37356708003020866,0.14023420558045396
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.3395465503476006,0.3929265226831219,0.0,0.5,0.15000000000000002,0.4410379239084008,0.3580068430437088
CN(C)C(=O)Nc1ccc(Cl)cc1,0.3512082905608726,0.23998685864472627,0.2,0.1,0.05,0.27505613343836294,0.1558479109440509
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,0.7506333248245636,0.38581304993714993,0.4,0.4,0.25,0.44086727622425753,0.28716688352368563
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.5875605227641534,0.3343903553879556,0.6000000000000001,0.30000000000000004,0.4,0.3692434974852321,0.3779576887860826
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.3121017896826287,0.7443863558450461,0.4,1.0,0.5,0.7346855130781642,0.7018938846320659
COC(=O)c1ccc(I)cc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.4412269032209074,0.6812364301222716,0.4,0.9,0.25,0.5127287428090539,0.7203026360175413
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.47261272074909777,0.4085818763569877,0.2,0.5,0.25,0.4281139012346056,0.4009927232422533
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0.6949110126166149,0.4756884927436863,0.0,0.5,0.25,0.40339893619452616,0.2665895619488217
COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.28315006697966505,0.2957233459033253,0.0,0.5,0.25,0.28014915420202147,0.31357524938557174
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,0.6393165611479412,0.46993200777054045,0.0,0.5,0.2,0.3883468962690626,0.3722230253963664
CC(C)(C)CC(C)(C)c1ccc(O)cc1,0.6834436392497574,0.2515712490001142,0.2,0.1,0.1,0.33116214628061696,0.09748927762517469
CCC=CC(=O)O,0.21721005299652185,0.09998857273454462,0.2,0.1,0.1,0.13746686717769555,0.17975037347597705
CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],0.645242177903916,0.2643126499828591,0.4,0.5,0.25,0.2704273150059752,0.5725989108958603
C=CCc1ccccc1OCC(O)CNC(C)C,0.6580001036494335,0.31299280082276304,0.4,0.30000000000000004,0.4,0.3808262090464604,0.1999421714616163
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.6511014102190578,0.34711747228888123,0.4,0.5,0.15000000000000002,0.3607852637598662,0.48513324659052576
c1ccc2c(c1)oc1ccccc12,0.498701847551226,0.19713461318706432,0.0,0.1,0.0,0.27283314262438874,0.06332224953014312
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.29094080779141185,0.40293966403839554,0.2,0.5,0.0,0.4776494703573292,0.14876391499204858
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.4521516589959287,0.41006742086618664,0.2,0.4,0.15000000000000002,0.44396737581952794,0.24548214543877403
CCCSP(=O)(OCC)SCCC,0.6433665761735,0.30283681864929723,0.0,0.4,0.4,0.32875327138212945,0.1267408799575924
COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0.7124912741197557,0.5328962404296651,0.0,0.8,0.35000000000000003,0.542319355967514,0.499060286251265
CCCCOC(=O)c1ccccc1C(=O)O,0.1699383498581726,0.2743115072563136,0.2,0.30000000000000004,0.25,0.2975760410651463,0.3064912534335695
O=C(c1ccccc1)c1ccc(O)cc1O,0.7432963687373261,0.2628413895554793,0.4,0.30000000000000004,0.1,0.3029306200351555,0.27723965110115173
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0.6295876722656465,0.3085361672951662,0.8,0.5,0.1,0.31984099292573936,0.4722182063515011
C=CCOC(=O)c1ccccc1C(=O)OCC=C,0.4971379704539602,0.3085933036224431,0.0,0.4,0.30000000000000004,0.3423162071114375,0.2534817599151848
COC(=O)c1ccccc1C(=O)OC,0.6529606665210465,0.234273225917038,0.0,0.4,0.1,0.249475740857271,0.2534817599151848
CCOP(=S)(OCC)SCSC(C)(C)C,0.7130307896311973,0.3685150268540738,0.0,0.5,0.35000000000000003,0.39278932273692474,0.08895956821358007
Oc1c(I)cc(Cl)c2cccnc12,0.40475064795475607,0.3926122728830991,0.2,0.2,0.0,0.3104914297787319,0.15960676593899087
CC12CCC3c4ccc(O)cc4CC(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,0.31583528365782276,0.823148782996229,0.4,0.30000000000000004,0.7000000000000001,0.7752889964240168,0.27723965110115173
c1cc2ccc3cccc4ccc(c1)c2c34,0.4536780649819761,0.24572905953605303,0.0,0.0,0.0,0.35625751344993245,0.0
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,0.24309732765792147,0.6144726316992343,0.2,0.9,0.25,0.6451772475849036,0.5718760541660642
ClC(Cl)=C(Cl)Cl,0.021021428913322007,0.19116386698663007,0.0,0.0,0.0,0.1545885181534092,0.0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2,0.6066574485812881,0.608630442235173,0.0,0.7000000000000001,0.15000000000000002,0.628455806058907,0.3342971423063949
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0.7260531095627765,0.38711290138269905,0.4,0.2,0.1,0.3958848514120842,0.23772348320562864
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.16808736956223821,0.2886384413209918,0.4,0.30000000000000004,0.1,0.3311738275209005,0.34788684882656257
CN1CCN(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,0.47443237499576185,0.6172580276539823,0.2,0.8,0.25,0.6651577551500303,0.39920967664208956
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,0.5258809018274397,0.6931207861958631,0.4,0.6000000000000001,0.6000000000000001,0.6974690815345493,0.5356850272276035
OCCOc1ccccc1,0.6184422213520188,0.15429665181122154,0.2,0.2,0.15000000000000002,0.19818900145202895,0.14196906173196472
c1ccc(NNc2ccccc2)cc1,0.6279351689298704,0.22004628042509425,0.4,0.2,0.15000000000000002,0.30538520413475273,0.11594621945930315
Oc1ccc(Nc2ccccc2)cc1,0.8468362269209501,0.2214461204433779,0.4,0.2,0.1,0.2937146293313912,0.15546238735482626
CCCOC(=O)c1cc(O)c(O)c(O)c1,0.7807760635035706,0.2599988572734544,0.6000000000000001,0.5,0.15000000000000002,0.2641478865335107,0.41920871283311645
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,0.7369653606118503,0.27865386812935655,0.2,0.30000000000000004,0.15000000000000002,0.34773884200309907,0.182208086357284
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,0.36125808594268105,0.6629670894754884,0.4,0.8,0.4,0.7027606833830294,0.44262927087851184
Oc1ccccc1O,0.7550312185398831,0.11425837047194606,0.4,0.2,0.0,0.15120400575123327,0.19497855525034938
COc1ccc(C)cc1N,0.6322777714179928,0.15288252771111874,0.2,0.2,0.05,0.21403790511684034,0.16987133150209627
CCOC(=O)c1ccc(O)cc1,0.8033589387479485,0.1942777968232202,0.2,0.30000000000000004,0.1,0.22378869347358948,0.2242301575827671
CCC(C)OC(=O)N1CCCCC1CCO,0.562933907222419,0.28442463718432176,0.2,0.30000000000000004,0.2,0.3163168135201722,0.23984386294636403
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0.6539529849917868,0.4430779339504056,0.4,0.2,0.1,0.5378124287380859,0.19497855525034938
N#Cc1c(Cl)cccc1Cl,0.47339509126842916,0.20127699691463832,0.0,0.1,0.0,0.2091297526776704,0.11464507734567009
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,0.7034479654125996,0.5356673523025939,0.0,0.6000000000000001,0.25,0.5138577600764664,0.28143222013396946
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.32943056153609834,0.5145554793737858,0.0,0.4,0.7000000000000001,0.5770481912107301,0.2534817599151848
COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,0.802967221609054,0.48144497771683226,0.0,0.5,0.30000000000000004,0.44193179273010397,0.27781793648498865
CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,0.4492059802465834,0.8256913495600502,0.6000000000000001,0.5,0.45,0.7654792939858373,0.5869596645944773
O=C(O)CCn1c2c(c3ccccc31)CC(NS(=O)(=O)c1ccc(F)cc1)CC2,0.38165701279384673,0.551465546794652,0.4,0.4,0.30000000000000004,0.5420364668006454,0.42600356609320034
CC1(C)C(=O)NC(=O)N1CO,0.5695121663631847,0.18286481544966288,0.4,0.30000000000000004,0.05,0.18559205350617505,0.3355982844200279
CNC(=O)ON=CC(C)(C)SC,0.17131629373543178,0.22858816135298823,0.2,0.4,0.15000000000000002,0.26220169032625706,0.2442773842224471
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0.6881975792934167,0.4826019883441892,0.2,0.1,0.1,0.43775600326871583,0.09748927762517469
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.2840657699045385,0.587204319506342,0.4,0.6000000000000001,0.55,0.5917462387675987,0.5050840923328996
O=C(c1ccccc1)c1ccc(O)c(O)c1O,0.8829919243869163,0.2856959204662324,0.6000000000000001,0.4,0.1,0.3113858064804474,0.37472892872632646
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,0.6489291002454609,0.4371786081590675,0.0,0.4,0.30000000000000004,0.47501001793324327,0.2626379451592694
CNC(=O)Oc1ccccc1OC(C)C,0.47039722876487655,0.2557707690549651,0.2,0.30000000000000004,0.15000000000000002,0.2909629354245801,0.22919377379403402
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0.5799119438806838,0.40713918409324645,0.0,0.2,0.15000000000000002,0.4686056509777452,0.015613705363596936
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,0.9400832657807487,0.3501599817163752,0.0,0.2,0.30000000000000004,0.3948411579867433,0.1801358970652017
O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,0.09959380913406496,0.34703176779796585,0.4,0.2,0.15000000000000002,0.32704679454069613,0.319984579056431
CCCCCCCCCCCCN(C)C,0.7211468388353424,0.26168437892812246,0.0,0.1,0.55,0.35753737108100736,0.015613705363596936
N#CN=C1SCCN1Cc1ccc(Cl)nc1,0.325568840843473,0.31706376414124093,0.0,0.4,0.1,0.33094985243546243,0.25193966555828634
COC(=O)CCCC(=O)OC,0.7694556365486281,0.18572163181350698,0.0,0.4,0.2,0.19240018507147652,0.2534817599151848
