,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
773,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)O)F)N,,,39.81,507.18,2.0,9.0,4.0,142.7102,124.74
774,CC1=C2C(=NC3=C(C=C(C=C3)[N+](=O)[O-])C(=N2)C4=CC=CC=C4Cl)NN1,3.17,0.0135,0.0,353.07,2.0,6.0,2.0,96.2538,91.92
775,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,5.8,0.0,3.226,256.13,0.0,0.0,0.0,88.434,0.0
776,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O,3.45,0.02,14.79,320.13,2.0,5.0,6.0,82.8461,93.06
777,CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O,6.25,2.14e-08,22.4,340.24,2.0,2.0,2.0,105.8936,40.46
778,CC1=CC(=C(C(=C1)C)O)C,2.73,0.109,163.0,136.09,1.0,1.0,0.0,42.3178,20.23
779,CC1=CC(=C(C(=C1C(=O)OC)O)C)O,2.05,0.0335,268.0,196.07,2.0,4.0,1.0,50.5851,66.76
780,CC1=CC(=C(C=C1)C(C)(C)C)O,3.34,0.0264,36.0,164.12,1.0,1.0,0.0,51.5438,20.23
781,CC1=CC(=C(C=C1)C)C,3.63,0.1556,9.32,120.09,0.0,0.0,0.0,40.653,0.0
782,CC1=CC(=C(C=C1)C)O,2.33,,33.8,122.07,1.0,1.0,0.0,37.5808,20.23
783,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,4.43,0.03,52.18,250.16,1.0,2.0,6.0,72.0618,46.53
784,CC1=CC(=C(C=C1)N)N,0.66,,8.27,122.08,2.0,2.0,0.0,40.0038,52.04
785,CC1=CC(=C(C=C1)N/N=C/2\C(=O)C=CC3=CC=CC=C32)C,4.44,2.63e-08,0.0,276.13,1.0,3.0,2.0,86.5587,41.46
786,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C,5.5,3.02e-08,33.3,293.19,0.0,2.0,4.0,95.899,27.96
787,CC1=CC(=C(C=C1)O)C(C)(C)C,3.43,0.0272,20.9,164.12,1.0,1.0,0.0,51.5438,20.23
788,CC1=CC(=C(C=C1)OC)N,1.74,0.4043,19.53,137.08,1.0,2.0,1.0,42.1434,35.25
789,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,4.03,0.0261,0.0,410.12,2.0,5.0,2.0,109.7564,83.83
790,CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N/N=C\2/C3=C(C=CC2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+].[Na+],2.328,0.0137,0.0,496.0,1.0,10.0,5.0,104.3001,165.09
791,CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,2.46,0.5468,0.0,275.13,2.0,4.0,3.0,73.856,91.65
792,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,3.7,0.06119,16.2,368.21,1.0,3.0,3.0,107.0357,58.64
793,CC1=CC(=CC(=C1C[C@@H](C(=O)N(CC2=CC(=C(C=C2)OC)C(=O)O)[C@@H](C)C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N.Cl.Cl,1.82,,1.89,641.22,4.0,6.0,11.0,173.5513,164.63
794,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C,,,5.25,524.19,1.0,6.0,11.0,142.4376,99.13
795,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2.13,0.002637,0.0,198.03,1.0,5.0,2.0,46.1526,106.51
796,CC1=CC(=CC(=C1OC2=C3CCCC3=C(C=C2)O)C)NC(=O)C(=O)O,3.34,0.0126,0.0,341.13,3.0,4.0,3.0,92.3873,95.86
797,CC1=CC(=CC=C1)[N+](=O)[O-],2.45,0.07728,16.82,137.05,0.0,2.0,1.0,37.8334,43.14
798,CC1=CC(=CC=C1)C2=CC=C(C=C2)CNC(=O)CCCC3=NC4=C(C=CC=N4)C=C3,,,60.26,395.2,1.0,3.0,7.0,120.9377,54.88
799,CC1=CC(=CC=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C=C,,,15.49,304.13,2.0,4.0,4.0,92.8264,66.91
800,CC1=CC(=CC2=C(C(=CN=C12)C(=O)N)NC3=CC(=CC=C3)OC)S(=O)(=O)C4=CC=CC(=C4)C(=O)N(C)C,3.54,0.243,20.05,518.16,2.0,7.0,7.0,141.1859,131.69
801,CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C,1.1,0.06084,3.107,406.09,2.0,8.0,5.0,97.3107,136.58
802,CC1=CC(=NC(=N1)NC2=CC=CC(=C2)C(F)(F)F)C,,,36.31,267.1,1.0,3.0,2.0,66.2327,37.81
803,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,2.84,0.01673,43.89,199.11,1.0,3.0,2.0,61.2307,37.81
804,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,4,0.002141,37.77,225.13,1.0,3.0,3.0,68.4687,37.81
805,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,0.19,0.175,0.0,278.08,2.0,5.0,3.0,73.1689,97.97
806,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,3.6,,29.0,464.21,3.0,8.0,7.0,130.2681,102.07
807,CC1=CC(=O)/C(=C(/C)\[O-])/C(=O)O1.[Na+],0.96,0.062,0.0,190.02,0.0,4.0,0.0,37.556,66.43
808,CC1=CC(=O)CC(C1)(C)C,1.71,,18.7,138.1,0.0,1.0,0.0,41.779,17.07
809,CC1=CC(=O)NC(=S)N1,-0.53,,0.0,142.02,2.0,2.0,0.0,36.9844,48.65
810,CC1=CC=C(C=C1)[N+](=O)[O-],2.37,0.2659,19.32,137.05,0.0,2.0,1.0,37.8334,43.14
811,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],2.8,0.0133,22.0,273.06,2.0,5.0,3.0,71.0375,100.67
812,CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3.31,0.0188,118.0,196.09,0.0,1.0,2.0,61.0535,17.07
813,CC1=CC=C(C=C1)C2=C(N=C(N2S(=O)(=O)N(C)C)C#N)Cl,0.85,0.051,10.0,324.04,0.0,5.0,3.0,80.1298,78.99
814,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,3.45,0.08,3.271,307.17,0.0,3.0,3.0,92.5,37.61
815,CC1=CC=C(C=C1)C2=CC(=CC=C2)C3=NNN=N3,,,52.48,236.11,1.0,3.0,2.0,69.7867,54.46
816,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)C(=O)O)C(F)(F)F,,,10.72,346.09,1.0,3.0,3.0,85.6983,55.12
817,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)CC(=O)O)C(F)(F)F,,,4.79,360.11,1.0,3.0,4.0,90.0788,55.12
818,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,,,17.38,380.08,0.0,4.0,3.0,91.8488,51.96
819,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,3.57,0.003,25.7,381.08,1.0,4.0,3.0,90.1122,77.98
820,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C4=CC=CC=C4,4.74,,13.49,389.12,1.0,4.0,4.0,110.5462,77.98
821,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)C)C(F)(F)F,,,14.79,364.09,0.0,3.0,3.0,91.0714,34.89
822,CC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)SC(=N3)CO,,,42.66,326.11,2.0,4.0,5.0,92.759,62.22
823,CC1=CC=C(C=C1)N(C)C,2.81,0.05498,20.38,135.1,0.0,1.0,1.0,45.506,3.24
824,CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C\3/C(=O)NC(=O)S3)C,,,17.78,312.09,1.0,4.0,2.0,89.0867,51.1
825,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,6.96,0.01,42.66,527.29,2.0,6.0,7.0,156.3444,80.65
826,CC1=CC=C(C=C1)NC(=O)C=C,1.74,,21.38,161.08,1.0,1.0,2.0,50.0057,29.1
827,CC1=CC=C(C=C1)O,1.94,0.3259,39.66,108.06,1.0,1.0,0.0,32.8438,20.23
828,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,2.69,0.065,0.0,311.13,2.0,4.0,3.0,80.0732,78.51
829,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,4.45,0.042,6.99,454.2,2.0,5.0,6.0,126.6717,93.09
830,CC1=CC=CC=C1CO[C@@H]2C[C@]3(CC[C@@]2(O3)C)C(C)C,4.62,0.0,28.17,274.19,0.0,2.0,4.0,80.666,18.46
831,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,3.78,0.00696,6.89,225.13,1.0,3.0,2.0,70.9464,50.74
832,CC1=CC=CC=C1O,1.95,0.38,27.48,108.06,1.0,1.0,0.0,32.8438,20.23
833,CC1=CC=CC2=CC=CC=C12,3.87,,443.0,142.08,0.0,0.0,0.0,48.685,0.0
834,CC1=CC2=C(C=C1)N=C(N2)C(=O)O,0.68,,9.77,176.06,2.0,2.0,1.0,47.79,65.98
835,CC1=CC2=C(C=C1)N=CC=C2,2.57,0.101,134.0,143.07,0.0,1.0,0.0,46.48,12.89
836,CC1=CC2=C(C=C1C)N(C(=N2)NCCCO)CC(=O)C3=CC(=C(C(=C3)C(C)(C)C)O)C(C)(C)C,4.67,,0.8591,465.3,3.0,6.0,7.0,139.2368,87.38
837,CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C,3,0.07,2.0,312.14,1.0,5.0,1.0,92.0397,30.87
838,CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C,4.38,0.006334,10.8,206.17,0.0,1.0,2.0,64.7,17.07
839,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],0.19,0.914,2.414,267.1,2.0,6.0,3.0,64.6065,133.08
840,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,1.91,0.02,1.597,445.18,3.0,6.0,7.0,114.9744,130.15
841,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC,0.9,0.93,3.0,241.07,2.0,6.0,2.0,62.2584,71.43
842,CC1=NC(=CS1)CSC2=NC3=C(C(=N2)N[C@H](C)CO)SC(=O)N3,2.23,0.0087,3.3,369.04,3.0,9.0,6.0,94.6182,103.79
843,CC1=NC(=NC(=N1)OC)NC(=O)[N-]S(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC.[Na+],1.88,0.006681,5.691,528.95,1.0,9.0,5.0,101.178,151.54
844,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,2.2,0.08599,2.319,381.07,2.0,9.0,5.0,88.2377,149.47
845,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2CCC(F)(F)F,1.89,0.0,10.37,419.09,2.0,7.0,6.0,91.2742,123.17
846,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2OCCCl,1.1,0.02305,14.58,401.06,2.0,8.0,7.0,93.1132,132.4
847,CC1=NC=C(N1CCO)[N+](=O)[O-],-0.02,0.96,3.0,171.06,1.0,5.0,3.0,40.7042,81.19
848,CC1=NC=CN1C2=CC=C(C=C2)SC3=CC=CC(=C3)C4(CCOCC4)C(=O)N.CS(=O)(=O)O,3.62,0.0645,2.79,489.14,2.0,7.0,5.0,127.264,124.51
849,CC1=NC2(C3=C(CC24CCC(CC4)OC)C=CC(=C3)OCC(C)C)N=C1N,,,7.24,369.24,1.0,5.0,4.0,108.5864,69.2
850,CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl,2.95,,9.844,226.99,1.0,2.0,0.0,58.1648,33.12
851,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(C=CC=C3F)F,1.61,0.01727,7.521,325.04,1.0,6.0,3.0,72.6855,89.25
852,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,5.01,0.0046,16.8,421.2,0.0,7.0,7.0,118.4545,74.94
853,CC1=NN(C(=C1C2=CC=CC=C2)N)C3=CC=CC=C3,3.53,,32.36,249.13,1.0,3.0,2.0,78.1494,43.84
854,CC1=NN(C(=C1C2=CC=CC=C2)N)C3CCCCC3,,,13.8,255.17,1.0,3.0,2.0,78.9344,43.84
855,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,4.15,0.022,1.385,460.23,1.0,9.0,5.0,127.0334,118.67
856,CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl,0.99,0.9933,5.715,385.98,1.0,6.0,4.0,82.3005,85.99
857,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,0.83,0.693,0.0,202.09,1.0,5.0,1.0,56.6154,73.8
858,CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,2.66,0.06,26.41,337.15,0.0,7.0,5.0,92.438,77.17
859,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,2.12,0.32,0.3894,308.08,0.0,4.0,1.0,86.891,43.07
860,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,2.42,0.1,2.492,342.04,0.0,4.0,1.0,91.901,43.07
861,CC1=NNC(=O)N(C1)/N=C/C2=CN=CC=C2,-0.18,0.9946,8.611,217.1,1.0,4.0,2.0,60.1777,69.95
862,CC12CC1(C(=O)N(C2=O)C3=CC(=CC(=C3)Cl)Cl)C,3.08,0.0499,5.32,283.02,0.0,2.0,1.0,69.786,37.38
863,Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,6.06,,20.0,496.11,2.0,5.0,6.0,126.9226,96.97
864,Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,4.4,0.024,9.0,365.2,2.0,3.0,5.0,107.9136,60.77
865,Cc1cc([C@@H](C)Nc2ccccc2C(O)=NO)c2nc(N3CCOCC3)cc(=O)n2c1,2.13,,30.2,423.19,3.0,8.0,5.0,118.663,111.69
866,Cc1cc([C@@H](C)Nc2ccccc2C(O)=NS(C)(=O)=O)c2nc(N3CCOCC3)cc(=O)n2c1,1.7,,15.0,485.17,2.0,8.0,6.0,131.7203,125.6
867,Cc1cc(C(C)Nc2ccccc2-c2nn[nH]n2)c2nc(N3CCOCC3)cc(=O)n2c1,2.19,,18.1,432.2,2.0,9.0,5.0,120.8824,113.33
868,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1,4.87,,18.0,466.18,2.0,5.0,7.0,129.9542,76.02
869,Cc1cc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ncc1C(=O)O,7.69,,5.1,670.2,1.0,5.0,9.0,177.6451,104.64
870,Cc1cc(Cl)cc2c(C(O)c3cccnc3)c3c(C)[nH]nc3nc12,3.86,,5.0,338.09,2.0,4.0,2.0,94.1775,74.69
871,Cc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(O)=Nc3cccc(Cl)c3)CC2)ccc1N,3.5,,13.4,574.21,4.0,7.0,11.0,154.7754,144.34
872,Cc1cc(COc2ccc(S(=O)(=O)N(C(C)C)C3(C(O)=NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,3.26,,17.0,554.22,2.0,7.0,9.0,147.4141,132.63
873,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(O)=NO)CN(C(=O)C(C)C)C3)cc2)c2ccccc2n1,2.49,0.019,8.0,526.19,2.0,7.0,8.0,138.2021,132.63
874,Cc1cc(COc2ccc(S(=O)(=O)N(C)C3(C(O)=NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.88,0.003,14.0,540.2,2.0,7.0,9.0,142.8191,132.63
875,Cc1cc(COc2ccc(S(=O)(=O)NC[C@@H](C(O)=NO)N3CCCCC3)cc2)c2ccccc2n1,2.76,,24.0,498.19,3.0,7.0,9.0,133.5048,124.35
876,Cc1cc(COc2ccc(S(=O)(=O)NC3(C(O)=NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.53,,6.0,526.19,3.0,7.0,9.0,138.1918,141.42
877,Cc1cc(COc2ccc(S(=O)(=O)NC3(CC(O)=NO)CN(C(=O)CC(C)C)C3)cc2)c2ccccc2n1,2.92,,13.0,540.2,3.0,7.0,10.0,142.8088,141.42
878,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,5.44,,14.0,448.11,2.0,4.0,5.0,120.1556,87.74
879,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O,5.09,,14.0,444.14,2.0,4.0,6.0,124.4556,87.74
880,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(N)cc2oc1=O,5.18,,10.0,429.14,2.0,4.0,5.0,122.9452,93.53
881,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,5.3,,11.0,430.12,2.0,4.0,5.0,120.1976,87.74
882,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,5.64,,28.0,450.09,2.0,5.0,5.0,117.4236,96.97
883,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,5.64,,11.0,450.09,2.0,5.0,5.0,117.4236,96.97
884,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,5.5,0.0025,32.0,432.1,2.0,5.0,5.0,117.4656,96.97
885,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,5.8,0.005,9.0,416.11,1.0,4.0,5.0,115.8008,76.74
886,Cc1cc(Nc2ccc3ccccc3c2)ccc1C(=O)Nc1cn(C(C)C)c(=O)n(C2(C(O)=N[C@H]3CC(=O)OC3O)CC2)c1=O,3.29,,9.8,611.24,4.0,10.0,8.0,169.4855,164.25
887,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(C(F)F)cc2oc1=O,7.49,,11.0,532.09,1.0,5.0,7.0,127.4828,85.97
888,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,6.26,0.0012,11.0,498.09,2.0,6.0,6.0,124.1906,106.2
889,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,6.56,0.0016,7.0,482.1,1.0,5.0,6.0,122.5258,85.97
890,CC1CC(OC(O1)C)OC(=O)C,1.3,,863.0,174.09,0.0,4.0,1.0,41.265,44.76
891,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,1.32,0.225,4.9,365.06,2.0,4.0,3.0,92.3784,92.5
892,Cc1cc2c(cc1O)CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,4.4,0.091,17.0,365.2,2.0,3.0,5.0,107.9136,60.77
893,Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,6.06,,17.0,496.11,2.0,5.0,6.0,126.9226,96.97
894,Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,6.53,0.223,12.1,516.22,1.0,4.0,9.0,150.2079,76.54
895,Cc1ccc(C(=O)N2CC[C@H](O)C2)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,3.06,,11.0,500.21,2.0,6.0,6.0,133.3971,82.47
896,Cc1ccc(C(=O)N2CC[C@H](O)C2)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(F)ccc2O3)c1,2.55,,10.0,484.24,2.0,6.0,6.0,128.3451,82.47
897,Cc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,4.74,0.045,7.9,391.16,2.0,3.0,7.0,116.7512,63.32
898,Cc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(O)=Nc3cccc(Cl)c3)CC2)cc1N,3.5,,19.6,574.21,4.0,7.0,11.0,154.7754,144.34
899,Cc1ccc(N=C(O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.79,,5.0,417.22,1.0,6.0,4.0,124.2348,73.96
900,Cc1ccc(N=C(O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,11.0,471.21,1.0,6.0,4.0,137.0128,73.96
901,Cc1ccc(N=C(O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.53,,20.0,538.27,1.0,8.0,5.0,160.0868,86.43
902,Cc1ccc(N=C(O)c2ccccc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.7,,6.0,453.22,1.0,6.0,4.0,137.0548,73.96
903,Cc1ccc(N=C(O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.84,,7.0,471.21,1.0,6.0,4.0,137.0128,73.96
904,Cc1ccc(N=C(O)c2ccnc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.93,,17.0,539.26,1.0,9.0,5.0,157.8818,99.32
905,Cc1ccc(N=C(O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.29,,5.0,443.2,1.0,7.0,4.0,129.3208,87.1
906,Cc1ccc(N=C(O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.15,,7.0,460.17,1.0,8.0,4.0,132.7268,86.85
907,Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)[nH]1,4.5,0.012,11.8,459.2,3.0,8.0,5.0,128.1671,111.94
908,Cc1cn2c(-c3cn[nH]c3)cnc2c(=Nc2ccc(C(=O)N3CCNCC3)cc2F)[nH]1,2.36,,2.0,420.18,3.0,6.0,3.0,112.2576,106.47
909,CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,4.3,0.0115,30.6,405.06,0.0,6.0,5.0,101.177,58.4
910,Cc1nc(C(=O)N=c2ccnc(Cl)[nH]2)c(C)n1-c1ccc(F)cc1,3.32,,0.99,345.08,1.0,4.0,2.0,86.4872,75.93
911,Cc1nc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,7.69,,26.0,670.2,1.0,5.0,9.0,177.6451,104.64
912,Cc1nc(Nc2nc3cc(N4CCN(C)CC4)ncc3[nH]2)cc(C2CC2)c1F,3.17,0.051,11.3,381.21,2.0,6.0,4.0,107.7884,72.97
913,Cc1ncc(C(O)c2c3cc(Cl)cc(C)c3nc3n[nH]c(C)c23)cn1,3.56,,2.0,353.1,2.0,5.0,2.0,96.7095,87.58
914,Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)N[C@@H](C)CNc1cccc2c1cnn2-c1ccc(F)nc1,4.27,5e-05,47.0,511.22,2.0,8.0,8.0,136.3022,106.73
915,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,2.23,0.27,0.0,262.13,1.0,3.0,3.0,70.7867,66.48
916,CCC(=C1C(=O)CC(CC1=O)C2=C(C=C(C=C2C)C)C)NOCC,4.46,0.169,0.0,329.2,1.0,4.0,5.0,94.7207,55.4
917,CCC(=C1C(=O)CC(CC1=O)C2CCOCC2)NOC/C=C/Cl,3.69,0.3834,3.349,341.14,1.0,5.0,6.0,87.6787,64.63
918,CCC(=O)C,0.29,0.8744,50.86,72.06,0.0,1.0,1.0,20.972,17.07
919,CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)C2=CC=C(C=C2)C3=NC4=CC=CC=C4O3,,,4.57,391.19,1.0,4.0,5.0,112.4177,75.44
920,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,3.07,0.0713,11.3,217.01,1.0,1.0,2.0,55.3827,29.1
921,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,4.1,3.71e-08,427.0,344.24,0.0,3.0,2.0,96.881,43.37
922,CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl,3.76,0.01031,4.186,335.02,1.0,2.0,5.0,83.0882,46.17
923,CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=CC(=CC(=C3)Cl)Cl,4.65,,44.6,410.11,0.0,4.0,4.0,105.454,52.6
924,CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,4.91,0.0166,11.4,250.19,2.0,2.0,4.0,76.4056,40.46
925,CCC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,3.77,0.01823,35.66,242.13,2.0,2.0,3.0,72.9586,40.46
926,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,3.94,0.0718,17.7,332.17,1.0,5.0,7.0,91.9362,73.59
927,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,3.56,0.00043,0.0,240.07,1.0,5.0,4.0,60.1216,106.51
928,CCC(C)C1=CC=C(C=C1)O,3.08,0.0608,19.03,150.1,1.0,1.0,2.0,46.8128,20.23
929,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,4.79,0.01614,42.12,352.13,0.0,2.0,4.0,104.0355,33.2
930,CCC(C)N1C(=O)C(=C(NC1=O)C)Br,2.11,0.0852,0.0,260.02,1.0,3.0,2.0,58.7617,54.86
